candidate_type,dataset,detector,image_id,image_path,risk_level,analysis_class_name,gt_class_name,pred_class_name,object_size_bin,score,iou,best_same_class_iou,best_wrong_class_iou,priority,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,image_width,image_height,total_gt_in_image,total_predictions_in_image
class_confusion,kitti,retinanet,003487,data\processed\milestone_3\images\kitti\val\003487.png,high,Pedestrian,Pedestrian,Cyclist,small,0.01876767,0.74363,0.194666,0.74363,4.512398,291.004,307.399,305.479,346.819,288.075,306.712,304.576,348.158,640,640,11,279
class_confusion,kitti,retinanet,007069,data\processed\milestone_3\images\kitti\val\007069.png,high,Vehicle,Vehicle,Cyclist,medium,0.00148967,0.759881,0.426459,0.759881,4.511371,141.011,316.453,243.349,351.126,137.0,317.912,231.45,354.0,640,640,9,300
class_confusion,waymo,retinanet,12657584952502228282_3940_000_3960_000_1549937223398950,data\processed\milestone_3\images\waymo\external\12657584952502228282_3940_000_3960_000_1549937223398950.png,high,Vehicle,Vehicle,Pedestrian,small,0.11061279,0.650668,0.437414,0.650668,4.511281,253.584,312.586,270.426,329.441,254.752,312.272,266.87,331.605,640,640,24,15
class_confusion,waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267383587568,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267383587568.png,high,Cyclist,Cyclist,Vehicle,medium,0.19866823,0.561182,0.442888,0.561182,4.50985,485.377,337.922,513.799,427.362,482.25,334.928,526.538,414.823,640,640,45,17
class_confusion,waymo,faster_rcnn,2105808889850693535_2295_720_2315_720_1511129115979075,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129115979075.png,high,Vehicle,Vehicle,Pedestrian,small,0.41578576,0.343866,0.345592,0.343866,4.509652,618.748,337.764,640.0,365.997,613.639,316.523,638.359,379.786,640,640,22,8
class_confusion,kitti,retinanet,000436,data\processed\milestone_3\images\kitti\val\000436.png,high,Pedestrian,Pedestrian,Cyclist,small,0.01091074,0.746613,0.464445,0.746613,4.507524,184.776,312.449,196.596,360.483,182.571,310.456,195.986,358.862,640,640,11,300
class_confusion,waymo,rtdetr,16213317953898915772_1597_170_1617_170_1509233626293736,data\processed\milestone_3\images\waymo\external\16213317953898915772_1597_170_1617_170_1509233626293736.png,high,Cyclist,Cyclist,Pedestrian,small,0.00692071,0.750574,0.0,0.750574,4.507495,460.85,331.022,471.377,351.248,460.867,326.472,471.657,350.116,640,640,37,300
class_confusion,kitti,retinanet,001486,data\processed\milestone_3\images\kitti\val\001486.png,high,Vehicle,Vehicle,Cyclist,small,0.01902289,0.737899,0.232472,0.737899,4.506922,258.828,309.525,289.437,334.79,258.957,308.483,293.556,338.552,640,640,5,272
class_confusion,waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847411172351,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847411172351.png,high,Pedestrian,Pedestrian,Vehicle,small,0.41258633,0.344269,0.0,0.344269,4.506855,635.695,308.899,640.0,347.245,632.991,295.363,639.565,358.385,640,640,61,15
class_confusion,waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267385588459,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267385588459.png,high,Pedestrian,Pedestrian,Cyclist,small,0.44287652,0.311759,0.0,0.311759,4.504636,130.108,313.955,136.845,330.811,122.394,308.927,138.455,329.772,640,640,39,14
class_confusion,kitti,retinanet,005426,data\processed\milestone_3\images\kitti\val\005426.png,high,Vehicle,Vehicle,Cyclist,medium,0.00158233,0.752718,0.376697,0.752718,4.5043,154.012,313.751,245.194,346.767,154.338,312.159,228.317,348.344,640,640,14,290
class_confusion,waymo,yolo,13356997604177841771_3360_000_3380_000_1557267391087785,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267391087785.png,high,Cyclist,Cyclist,Pedestrian,medium,0.04522404,0.707356,0.0,0.707356,4.50258,400.27,329.231,427.744,414.562,399.896,314.294,432.668,415.427,640,640,40,12
class_confusion,waymo,yolo,933621182106051783_4160_000_4180_000_1543516670272409,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670272409.png,high,Vehicle,Vehicle,Pedestrian,small,0.00177491,0.749774,0.436087,0.749774,4.501549,403.797,318.485,433.271,348.615,400.667,314.664,433.091,350.803,640,640,47,18
class_confusion,waymo,yolo,2736377008667623133_2676_410_2696_410_1511721509000708,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721509000708.png,high,Cyclist,Cyclist,Pedestrian,small,0.09215897,0.65905,0.0,0.65905,4.501209,344.638,332.813,354.743,357.464,345.717,330.49,355.557,353.924,640,640,3,4
class_confusion,waymo,yolo,13356997604177841771_3360_000_3380_000_1557267389588330,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267389588330.png,high,Cyclist,Cyclist,Pedestrian,medium,0.10509262,0.644876,0.0,0.644876,4.499969,378.428,338.185,407.691,419.935,377.481,321.267,412.898,414.449,640,640,43,1
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857361637343,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361637343.png,high,Cyclist,Cyclist,Pedestrian,small,0.1431163,0.605181,0.0,0.605181,4.498297,405.27,314.693,417.481,340.398,404.365,309.874,418.15,347.497,640,640,46,27
class_confusion,kitti,retinanet,006460,data\processed\milestone_3\images\kitti\val\006460.png,high,Vehicle,Vehicle,Cyclist,small,0.00111207,0.746242,0.316453,0.746242,4.497354,218.131,317.148,254.408,331.471,213.737,316.311,252.282,332.527,640,640,3,228
class_confusion,kitti,retinanet,003192,data\processed\milestone_3\images\kitti\val\003192.png,high,Vehicle,Vehicle,Pedestrian,small,0.00748673,0.739729,0.336334,0.739729,4.497216,359.096,311.518,380.666,328.563,362.391,311.011,382.18,329.453,640,640,8,300
class_confusion,waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267392587594,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267392587594.png,high,Vehicle,Vehicle,Pedestrian,small,0.41546634,0.331265,0.472434,0.331265,4.496731,444.008,302.051,485.272,323.331,443.295,299.799,463.666,339.221,640,640,36,24
class_confusion,waymo,retinanet,3126522626440597519_806_440_826_440_1511046971505079,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046971505079.png,high,Cyclist,Cyclist,Pedestrian,small,0.19507128,0.551361,0.0,0.551361,4.496432,266.005,335.13,273.794,352.618,264.02,327.716,273.737,352.429,640,640,13,7
class_confusion,kitti,faster_rcnn,000336,data\processed\milestone_3\images\kitti\val\000336.png,high,Vehicle,Vehicle,Cyclist,small,0.29745263,0.448875,0.420714,0.448875,4.496328,257.556,307.218,282.541,331.013,255.926,309.328,275.248,342.649,640,640,13,62
class_confusion,waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516688272598,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516688272598.png,high,Vehicle,Vehicle,Pedestrian,small,0.38173541,0.364291,0.302655,0.364291,4.496026,362.375,292.148,375.427,306.264,364.907,292.932,370.187,307.966,640,640,30,11
class_confusion,waymo,yolo,10289507859301986274_4200_000_4220_000_1557847405672479,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847405672479.png,high,Vehicle,Vehicle,Pedestrian,small,0.00310831,0.742196,0.007853,0.742196,4.495304,329.637,334.129,353.532,355.725,329.42,336.174,350.642,357.282,640,640,52,18
class_confusion,waymo,faster_rcnn,14931160836268555821_5778_870_5798_870_1507338350135327,data\processed\milestone_3\images\waymo\external\14931160836268555821_5778_870_5798_870_1507338350135327.png,high,Cyclist,Cyclist,Pedestrian,small,0.08722311,0.65577,0.0,0.65577,4.492993,75.159,337.975,86.949,361.151,75.809,330.498,87.412,359.76,640,640,8,3
class_confusion,waymo,retinanet,3577352947946244999_3980_000_4000_000_1557847172597388,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847172597388.png,high,Pedestrian,Pedestrian,Cyclist,small,0.34564033,0.3949,0.0,0.3949,4.49054,410.639,319.328,417.797,340.608,400.726,319.421,418.561,340.917,640,640,44,21
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857368137463,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368137463.png,high,Vehicle,Vehicle,Pedestrian,small,0.2673713,0.47307,0.377826,0.47307,4.490441,392.217,305.633,420.007,338.712,389.201,303.193,409.508,345.627,640,640,47,23
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845081664397,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845081664397.png,high,Pedestrian,Pedestrian,Vehicle,medium,0.07416938,0.665309,0.349358,0.665309,4.489478,407.481,302.578,439.692,380.956,410.187,303.953,443.358,366.011,640,640,46,42
class_confusion,waymo,faster_rcnn,11660186733224028707_420_000_440_000_1541042911272318,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042911272318.png,high,Vehicle,Vehicle,Pedestrian,small,0.33692896,0.401429,0.001931,0.401429,4.488358,372.217,318.38,392.849,334.393,379.71,309.57,393.039,339.89,640,640,30,3
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144340316344,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144340316344.png,high,Pedestrian,Pedestrian,Cyclist,small,0.38311544,0.354953,0.467624,0.354953,4.488068,365.48,322.805,373.059,345.138,362.133,312.246,376.549,344.951,640,640,46,10
class_confusion,waymo,yolo,13356997604177841771_3360_000_3380_000_1557267392587594,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267392587594.png,high,Cyclist,Cyclist,Pedestrian,medium,0.03257583,0.704785,0.0,0.704785,4.487361,403.27,323.437,430.429,408.557,404.422,320.348,437.711,404.96,640,640,36,2
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857367137450,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857367137450.png,high,Vehicle,Vehicle,Pedestrian,small,0.08792668,0.649201,0.420683,0.649201,4.487128,391.481,305.001,419.902,339.344,388.261,307.028,423.825,345.188,640,640,47,17
class_confusion,kitti,retinanet,006833,data\processed\milestone_3\images\kitti\val\006833.png,high,Vehicle,Vehicle,Pedestrian,large,0.01007161,0.725718,0.47252,0.725718,4.48579,0.0,313.144,124.522,402.665,0.87,307.684,103.728,412.185,640,640,20,300
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144329216283,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144329216283.png,high,Pedestrian,Pedestrian,Cyclist,small,0.35775653,0.377778,0.398394,0.377778,4.485535,405.305,318.468,414.99,338.87,398.016,310.515,416.229,338.485,640,640,39,12
class_confusion,waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693981249460,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693981249460.png,high,Pedestrian,Pedestrian,Cyclist,small,0.30687562,0.428306,0.0,0.428306,4.485182,57.054,343.137,70.949,378.323,42.486,345.986,70.125,379.295,640,640,42,19
class_confusion,kitti,retinanet,004170,data\processed\milestone_3\images\kitti\val\004170.png,high,Pedestrian,Pedestrian,Cyclist,small,0.04481725,0.688688,0.142937,0.688688,4.483505,192.021,305.161,210.928,360.04,186.976,304.541,211.563,353.514,640,640,17,172
class_confusion,kitti,retinanet,004114,data\processed\milestone_3\images\kitti\val\004114.png,high,Cyclist,Cyclist,Pedestrian,small,0.01487541,0.716749,0.193054,0.716749,4.481624,480.036,312.428,487.554,330.529,479.012,312.43,486.252,330.222,640,640,8,300
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845078664302,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845078664302.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.10767125,0.623211,0.271713,0.623211,4.480882,449.201,303.28,473.061,387.137,452.224,300.951,479.834,380.738,640,640,46,41
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857368637470,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368637470.png,high,Vehicle,Vehicle,Pedestrian,small,0.09460981,0.636208,0.0,0.636208,4.480818,393.165,306.792,421.586,342.189,394.599,305.004,414.584,345.697,640,640,39,19
class_confusion,kitti,retinanet,002102,data\processed\milestone_3\images\kitti\val\002102.png,high,Vehicle,Vehicle,Cyclist,medium,0.00114188,0.72554,0.254552,0.72554,4.476682,140.841,315.347,226.695,349.51,131.881,317.413,226.263,355.426,640,640,9,253
class_confusion,waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847393172585,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847393172585.png,high,Pedestrian,Pedestrian,Cyclist,small,0.38922471,0.33651,0.0,0.33651,4.475735,39.159,306.476,49.264,332.391,42.012,307.699,55.598,340.77,640,640,42,18
class_confusion,waymo,retinanet,14931160836268555821_5778_870_5798_870_1507338349635394,data\processed\milestone_3\images\waymo\external\14931160836268555821_5778_870_5798_870_1507338349635394.png,high,Cyclist,Cyclist,Pedestrian,small,0.21826363,0.505225,0.0,0.505225,4.473489,90.949,334.814,101.897,357.148,88.745,332.496,98.209,356.714,640,640,9,4
class_confusion,waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693987249418,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693987249418.png,high,Pedestrian,Pedestrian,Vehicle,small,0.05814769,0.663949,0.0,0.663949,4.472097,2.105,342.083,19.79,385.276,0.314,349.72,22.961,385.574,640,640,37,13
class_confusion,kitti,retinanet,005532,data\processed\milestone_3\images\kitti\val\005532.png,high,Pedestrian,Pedestrian,Cyclist,small,0.00969941,0.711824,0.338466,0.711824,4.471523,225.182,295.599,239.948,335.446,227.313,296.317,238.659,333.232,640,640,14,300
class_confusion,waymo,rtdetr,8679184381783013073_7740_000_7760_000_1541816062898937,data\processed\milestone_3\images\waymo\external\8679184381783013073_7740_000_7760_000_1541816062898937.png,high,Pedestrian,Pedestrian,Vehicle,small,0.00554341,0.714209,0.0,0.714209,4.469752,620.748,338.975,640.0,413.245,619.953,351.632,639.815,406.837,640,640,36,300
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857363637447,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857363637447.png,high,Cyclist,Cyclist,Pedestrian,small,0.37448195,0.343934,0.0,0.343934,4.468416,137.371,310.9,153.161,326.702,133.268,310.557,151.62,344.905,640,640,45,20
class_confusion,waymo,faster_rcnn,6324079979569135086_2372_300_2392_300_1506988302258459,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988302258459.png,high,Vehicle,Vehicle,Pedestrian,small,0.26659527,0.450644,0.377808,0.450644,4.467239,253.268,330.284,282.742,353.671,261.9,328.648,282.107,369.819,640,640,26,23
class_confusion,waymo,yolo,13356997604177841771_3360_000_3380_000_1557267377087332,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377087332.png,high,Cyclist,Cyclist,Pedestrian,small,0.01247247,0.704178,0.0,0.704178,4.46665,397.902,324.701,418.113,371.896,398.872,317.746,421.497,371.121,640,640,51,4
class_confusion,kitti,retinanet,005532,data\processed\milestone_3\images\kitti\val\005532.png,high,Pedestrian,Pedestrian,Vehicle,medium,0.02407862,0.691793,0.35539,0.691793,4.465872,529.067,295.824,576.298,413.178,529.813,299.018,593.003,408.798,640,640,14,300
class_confusion,waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857358135995,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857358135995.png,high,Cyclist,Cyclist,Pedestrian,small,0.02081938,0.693697,0.203229,0.693697,4.464516,469.798,320.276,485.587,367.05,467.474,317.831,482.992,366.785,640,640,55,300
class_confusion,waymo,yolo,10289507859301986274_4200_000_4220_000_1557847404672547,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404672547.png,high,Vehicle,Vehicle,Pedestrian,small,0.00580396,0.708068,0.001582,0.708068,4.463872,326.427,335.762,347.69,355.778,327.526,337.791,344.471,356.065,640,640,46,29
class_confusion,kitti,retinanet,005031,data\processed\milestone_3\images\kitti\val\005031.png,high,Pedestrian,Pedestrian,Vehicle,small,0.0042934,0.708803,0.392485,0.708803,4.463096,373.26,302.521,386.332,332.608,375.672,303.331,387.865,332.783,640,640,9,300
class_confusion,waymo,yolo,4690718861228194910_1980_000_2000_000_1552693987749399,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693987749399.png,high,Pedestrian,Pedestrian,Cyclist,small,0.00134227,0.711654,0.377974,0.711654,4.462996,0.421,341.662,16.842,384.854,0.084,348.772,16.168,389.641,640,640,37,13
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857353136782,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857353136782.png,high,Cyclist,Cyclist,Pedestrian,small,0.06562987,0.647271,0.0,0.647271,4.462901,290.705,321.751,310.706,387.348,291.016,304.117,312.845,381.754,640,640,45,23
class_confusion,kitti,retinanet,004527,data\processed\milestone_3\images\kitti\val\004527.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.045534,0.665634,0.364494,0.665634,4.461168,371.869,295.667,402.196,379.596,367.048,295.184,400.216,363.489,640,640,14,300
class_confusion,waymo,yolo,9041488218266405018_6454_030_6474_030_1508979407815136,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979407815136.png,high,Pedestrian,Pedestrian,Cyclist,small,0.00130588,0.709194,0.0,0.709194,4.4605,351.323,340.029,366.797,377.217,348.341,336.056,367.576,376.126,640,640,5,3
class_confusion,kitti,faster_rcnn,002666,data\processed\milestone_3\images\kitti\val\002666.png,high,Pedestrian,Pedestrian,Cyclist,small,0.06065972,0.649161,0.498146,0.649161,4.459821,323.153,294.921,352.152,351.971,317.404,300.723,355.345,356.627,640,640,18,125
class_confusion,kitti,retinanet,006121,data\processed\milestone_3\images\kitti\val\006121.png,high,Pedestrian,Pedestrian,Vehicle,large,0.00748606,0.702306,0.482671,0.702306,4.459792,403.017,294.864,476.512,411.264,419.751,299.549,476.694,405.636,640,640,16,300
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845080664363,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845080664363.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.17395508,0.534907,0.472811,0.534907,4.458862,373.796,305.949,399.27,380.114,359.114,303.826,400.697,368.7,640,640,47,46
class_confusion,waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267381087363,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267381087363.png,high,Pedestrian,Pedestrian,Cyclist,small,0.32086399,0.386496,0.464199,0.386496,4.45736,340.111,312.059,347.901,325.965,337.641,306.761,349.955,323.163,640,640,52,17
class_confusion,waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857354635133,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857354635133.png,high,Vehicle,Vehicle,Pedestrian,small,0.01503704,0.690908,0.484957,0.690908,4.455945,372.708,320.803,404.568,346.578,373.939,313.575,405.305,344.84,640,640,57,300
