image_id,vehicle_count,pedestrian_count,cyclist_count,target_count,ignored_count,original_annotation_count,contains_vehicle,contains_pedestrian,contains_cyclist,presence_signature,density_group,stratification_group,split
006662,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006663,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006664,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006665,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006666,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006667,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006668,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006669,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006670,3,0,0,3,4,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006671,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006672,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006673,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006674,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006675,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006676,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006677,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006678,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006679,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006680,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006681,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006682,3,7,5,15,1,16,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006683,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006684,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006685,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
006686,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006687,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006688,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006689,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006690,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,val
006691,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006692,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006693,2,0,0,2,3,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006694,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006695,8,0,2,10,2,12,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
006696,2,0,1,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006697,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006698,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006699,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006700,1,1,0,2,3,5,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
006701,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006702,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006703,1,7,0,8,2,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006704,0,5,1,6,4,10,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
006705,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006706,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006707,6,0,0,6,3,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006708,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006709,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006710,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006711,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006712,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006713,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006714,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006715,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006716,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006717,4,0,1,5,0,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006718,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006719,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006720,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006721,14,0,0,14,0,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006722,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006723,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006724,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006725,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006726,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006727,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006728,6,4,0,10,0,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006729,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006730,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006731,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006732,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006733,11,0,0,11,6,17,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006734,3,0,3,6,3,9,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006735,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006736,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006737,3,0,1,4,1,5,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006738,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006739,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006740,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006741,2,0,1,3,2,5,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006742,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006743,6,0,0,6,0,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006744,2,2,0,4,2,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
006745,2,2,1,5,1,6,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
006746,8,0,0,8,0,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006747,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006748,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006749,1,8,2,11,1,12,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006750,3,0,1,4,0,4,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006751,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006752,7,3,0,10,1,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006753,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006754,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006755,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006756,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006757,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006758,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006759,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006760,1,0,1,2,2,4,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006761,3,3,2,8,2,10,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006762,3,1,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
006763,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006764,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006765,8,3,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006766,7,1,0,8,3,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006767,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006768,2,6,0,8,4,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006769,7,0,0,7,4,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006770,6,0,0,6,5,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006771,2,0,2,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006772,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006773,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006774,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006775,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006776,1,0,1,2,0,2,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006777,1,1,0,2,4,6,True,True,False,V1_P1_C0,low,V1_P1_C0__low,val
006778,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006779,10,1,0,11,0,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006780,13,0,0,13,1,14,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006781,8,0,0,8,0,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006782,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006783,15,0,1,16,1,17,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
006784,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006785,2,3,2,7,1,8,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006786,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006787,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006788,7,0,0,7,4,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006789,8,0,0,8,2,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006790,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006791,6,0,0,6,5,11,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006792,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006793,2,0,0,2,4,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006794,1,0,0,1,3,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006795,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006796,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006797,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006798,9,1,0,10,1,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006799,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006800,2,5,0,7,3,10,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006801,4,12,1,17,1,18,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006802,2,0,1,3,0,3,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006803,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006804,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006805,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006806,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006807,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006808,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006809,1,1,0,2,0,2,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
006810,8,1,0,9,0,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006811,3,0,0,3,3,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006812,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006813,2,7,4,13,2,15,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006814,9,2,0,11,0,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006815,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006816,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006817,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006818,2,2,0,4,1,5,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,val
006819,1,0,1,2,0,2,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006820,11,0,0,11,0,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006821,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006822,6,1,0,7,1,8,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006823,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006824,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006825,0,3,0,3,4,7,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
006826,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006827,1,1,0,2,1,3,True,True,False,V1_P1_C0,low,V1_P1_C0__low,train
006828,0,6,2,8,2,10,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
006829,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006830,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
006831,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006832,0,5,0,5,4,9,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
006833,19,0,1,20,1,21,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
006834,7,0,0,7,1,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006835,2,3,1,6,1,7,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
006836,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006837,3,0,2,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006838,6,0,1,7,0,7,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
006839,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006840,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006841,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006842,9,1,1,11,2,13,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
006843,7,0,2,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,val
006844,9,0,0,9,3,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006845,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006846,7,0,0,7,0,7,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006847,0,6,0,6,2,8,False,True,False,V0_P1_C0,medium,V0_P1_C0__medium,train
006848,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006849,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
006850,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006851,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006852,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006853,8,0,0,8,1,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006854,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006855,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006856,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006857,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006858,5,0,0,5,0,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006859,7,1,1,9,2,11,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
006860,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006861,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006862,9,0,0,9,1,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006863,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006864,10,0,0,10,3,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006865,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006866,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006867,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006868,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006869,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006870,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006871,5,0,0,5,4,9,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006872,1,6,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006873,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006874,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006875,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006876,3,0,0,3,5,8,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006877,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006878,0,4,1,5,3,8,False,True,True,V0_P1_C1,medium,V0_P1_C1__medium,train
006879,8,0,1,9,1,10,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
006880,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006881,4,2,0,6,0,6,True,True,False,V1_P1_C0,medium,V1_P1_C0__medium,train
006882,4,0,1,5,1,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006883,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006884,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006885,7,0,0,7,2,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006886,8,1,1,10,2,12,True,True,True,V1_P1_C1,high,V1_P1_C1__high,train
006887,3,0,1,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006888,2,0,0,2,4,6,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006889,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006890,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006891,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006892,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006893,1,0,0,1,4,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006894,0,9,2,11,2,13,False,True,True,V0_P1_C1,high,V0_P1_C1__high,train
006895,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006896,2,0,0,2,2,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006897,9,0,0,9,2,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006898,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006899,3,0,0,3,2,5,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006900,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006901,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006902,11,0,0,11,1,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006903,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
006904,10,1,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006905,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006906,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006907,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006908,1,7,1,9,1,10,True,True,True,V1_P1_C1,high,V1_P1_C1__high,val
006909,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006910,7,2,0,9,2,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006911,7,1,0,8,3,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006912,2,0,1,3,3,6,True,False,True,V1_P0_C1,low,V1_P0_C1__low,train
006913,4,0,0,4,3,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006914,4,0,0,4,0,4,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006915,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006916,2,1,1,4,0,4,True,True,True,V1_P1_C1,medium,V1_P1_C1__medium,train
006917,5,0,0,5,2,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006918,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006919,2,0,3,5,4,9,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006920,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006921,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006922,10,0,0,10,2,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006923,5,0,1,6,0,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,train
006924,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006925,1,8,0,9,2,11,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006926,13,2,0,15,2,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006927,7,0,0,7,3,10,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006928,9,0,0,9,0,9,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006929,10,1,0,11,1,12,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006930,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006931,1,0,0,1,0,1,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006932,15,1,0,16,1,17,True,True,False,V1_P1_C0,high,V1_P1_C0__high,val
006933,3,0,0,3,1,4,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006934,1,0,0,1,1,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006935,0,3,0,3,0,3,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006936,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006937,2,8,0,10,3,13,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006938,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006939,5,0,0,5,1,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,val
006940,3,0,0,3,0,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006941,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006942,12,0,1,13,2,15,True,False,True,V1_P0_C1,high,V1_P0_C1__high,train
006943,8,0,0,8,0,8,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006944,6,0,0,6,4,10,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006945,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006946,2,0,0,2,5,7,True,False,False,V1_P0_C0,low,V1_P0_C0__low,val
006947,1,0,0,1,2,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006948,8,0,0,8,7,15,True,False,False,V1_P0_C0,high,V1_P0_C0__high,val
006949,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006950,7,0,0,7,5,12,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006951,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,val
006952,13,1,0,14,1,15,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006953,8,0,0,8,3,11,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006954,4,0,0,4,4,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006955,0,1,0,1,0,1,False,True,False,V0_P1_C0,low,V0_P1_C0__low,train
006956,5,0,0,5,3,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006957,3,4,0,7,2,9,True,True,False,V1_P1_C0,high,V1_P1_C0__high,train
006958,6,0,0,6,6,12,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006959,4,0,0,4,1,5,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006960,8,0,0,8,5,13,True,False,False,V1_P0_C0,high,V1_P0_C0__high,train
006961,6,0,0,6,2,8,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006962,2,0,2,4,2,6,True,False,True,V1_P0_C1,medium,V1_P0_C1__medium,val
006963,6,0,0,6,1,7,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006964,4,0,0,4,2,6,True,False,False,V1_P0_C0,medium,V1_P0_C0__medium,train
006965,2,0,0,2,0,2,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
006966,2,0,0,2,1,3,True,False,False,V1_P0_C0,low,V1_P0_C0__low,train
