global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,source_annotation_path,source_annotation_key,source_calibration_path,source_raw_annotation_path,source_width,source_height,source_extension,output_filename,output_relative_path,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,segment_id,frame_timestamp_micros,camera_name,time_of_day,weather,location,density_group,sampling_rule
7426,kitti_007425,KITTI,val,in_domain_validation,007425,data/kitti/raw/training/image_2/007425.png,data/kitti/raw/training/label_2/007425.txt,007425,data/kitti/raw/training/calib/007425.txt,data/kitti/raw/training/label_2/007425.txt,1242,375,.png,007425.png,images/kitti/val/007425.png,2,2,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7427,kitti_007426,KITTI,train,model_training,007426,data/kitti/raw/training/image_2/007426.png,data/kitti/raw/training/label_2/007426.txt,007426,data/kitti/raw/training/calib/007426.txt,data/kitti/raw/training/label_2/007426.txt,1238,374,.png,007426.png,images/kitti/train/007426.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7428,kitti_007427,KITTI,train,model_training,007427,data/kitti/raw/training/image_2/007427.png,data/kitti/raw/training/label_2/007427.txt,007427,data/kitti/raw/training/calib/007427.txt,data/kitti/raw/training/label_2/007427.txt,1224,370,.png,007427.png,images/kitti/train/007427.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7429,kitti_007428,KITTI,train,model_training,007428,data/kitti/raw/training/image_2/007428.png,data/kitti/raw/training/label_2/007428.txt,007428,data/kitti/raw/training/calib/007428.txt,data/kitti/raw/training/label_2/007428.txt,1242,375,.png,007428.png,images/kitti/train/007428.png,5,5,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7430,kitti_007429,KITTI,train,model_training,007429,data/kitti/raw/training/image_2/007429.png,data/kitti/raw/training/label_2/007429.txt,007429,data/kitti/raw/training/calib/007429.txt,data/kitti/raw/training/label_2/007429.txt,1242,375,.png,007429.png,images/kitti/train/007429.png,6,6,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7431,kitti_007430,KITTI,train,model_training,007430,data/kitti/raw/training/image_2/007430.png,data/kitti/raw/training/label_2/007430.txt,007430,data/kitti/raw/training/calib/007430.txt,data/kitti/raw/training/label_2/007430.txt,1242,375,.png,007430.png,images/kitti/train/007430.png,9,9,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7432,kitti_007431,KITTI,train,model_training,007431,data/kitti/raw/training/image_2/007431.png,data/kitti/raw/training/label_2/007431.txt,007431,data/kitti/raw/training/calib/007431.txt,data/kitti/raw/training/label_2/007431.txt,1224,370,.png,007431.png,images/kitti/train/007431.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7433,kitti_007432,KITTI,train,model_training,007432,data/kitti/raw/training/image_2/007432.png,data/kitti/raw/training/label_2/007432.txt,007432,data/kitti/raw/training/calib/007432.txt,data/kitti/raw/training/label_2/007432.txt,1242,375,.png,007432.png,images/kitti/train/007432.png,1,1,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7434,kitti_007433,KITTI,train,model_training,007433,data/kitti/raw/training/image_2/007433.png,data/kitti/raw/training/label_2/007433.txt,007433,data/kitti/raw/training/calib/007433.txt,data/kitti/raw/training/label_2/007433.txt,1238,374,.png,007433.png,images/kitti/train/007433.png,6,6,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7435,kitti_007434,KITTI,val,in_domain_validation,007434,data/kitti/raw/training/image_2/007434.png,data/kitti/raw/training/label_2/007434.txt,007434,data/kitti/raw/training/calib/007434.txt,data/kitti/raw/training/label_2/007434.txt,1242,375,.png,007434.png,images/kitti/val/007434.png,2,1,0,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7436,kitti_007435,KITTI,train,model_training,007435,data/kitti/raw/training/image_2/007435.png,data/kitti/raw/training/label_2/007435.txt,007435,data/kitti/raw/training/calib/007435.txt,data/kitti/raw/training/label_2/007435.txt,1242,375,.png,007435.png,images/kitti/train/007435.png,7,7,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7437,kitti_007436,KITTI,val,in_domain_validation,007436,data/kitti/raw/training/image_2/007436.png,data/kitti/raw/training/label_2/007436.txt,007436,data/kitti/raw/training/calib/007436.txt,data/kitti/raw/training/label_2/007436.txt,1224,370,.png,007436.png,images/kitti/val/007436.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7438,kitti_007437,KITTI,train,model_training,007437,data/kitti/raw/training/image_2/007437.png,data/kitti/raw/training/label_2/007437.txt,007437,data/kitti/raw/training/calib/007437.txt,data/kitti/raw/training/label_2/007437.txt,1242,375,.png,007437.png,images/kitti/train/007437.png,5,5,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7439,kitti_007438,KITTI,train,model_training,007438,data/kitti/raw/training/image_2/007438.png,data/kitti/raw/training/label_2/007438.txt,007438,data/kitti/raw/training/calib/007438.txt,data/kitti/raw/training/label_2/007438.txt,1242,375,.png,007438.png,images/kitti/train/007438.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7440,kitti_007439,KITTI,train,model_training,007439,data/kitti/raw/training/image_2/007439.png,data/kitti/raw/training/label_2/007439.txt,007439,data/kitti/raw/training/calib/007439.txt,data/kitti/raw/training/label_2/007439.txt,1242,375,.png,007439.png,images/kitti/train/007439.png,2,2,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7441,kitti_007440,KITTI,train,model_training,007440,data/kitti/raw/training/image_2/007440.png,data/kitti/raw/training/label_2/007440.txt,007440,data/kitti/raw/training/calib/007440.txt,data/kitti/raw/training/label_2/007440.txt,1242,375,.png,007440.png,images/kitti/train/007440.png,9,9,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7442,kitti_007441,KITTI,val,in_domain_validation,007441,data/kitti/raw/training/image_2/007441.png,data/kitti/raw/training/label_2/007441.txt,007441,data/kitti/raw/training/calib/007441.txt,data/kitti/raw/training/label_2/007441.txt,1242,375,.png,007441.png,images/kitti/val/007441.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7443,kitti_007442,KITTI,train,model_training,007442,data/kitti/raw/training/image_2/007442.png,data/kitti/raw/training/label_2/007442.txt,007442,data/kitti/raw/training/calib/007442.txt,data/kitti/raw/training/label_2/007442.txt,1242,375,.png,007442.png,images/kitti/train/007442.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7444,kitti_007443,KITTI,train,model_training,007443,data/kitti/raw/training/image_2/007443.png,data/kitti/raw/training/label_2/007443.txt,007443,data/kitti/raw/training/calib/007443.txt,data/kitti/raw/training/label_2/007443.txt,1242,375,.png,007443.png,images/kitti/train/007443.png,3,3,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7445,kitti_007444,KITTI,train,model_training,007444,data/kitti/raw/training/image_2/007444.png,data/kitti/raw/training/label_2/007444.txt,007444,data/kitti/raw/training/calib/007444.txt,data/kitti/raw/training/label_2/007444.txt,1238,374,.png,007444.png,images/kitti/train/007444.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7446,kitti_007445,KITTI,train,model_training,007445,data/kitti/raw/training/image_2/007445.png,data/kitti/raw/training/label_2/007445.txt,007445,data/kitti/raw/training/calib/007445.txt,data/kitti/raw/training/label_2/007445.txt,1242,375,.png,007445.png,images/kitti/train/007445.png,7,7,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7447,kitti_007446,KITTI,train,model_training,007446,data/kitti/raw/training/image_2/007446.png,data/kitti/raw/training/label_2/007446.txt,007446,data/kitti/raw/training/calib/007446.txt,data/kitti/raw/training/label_2/007446.txt,1242,375,.png,007446.png,images/kitti/train/007446.png,2,1,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7448,kitti_007447,KITTI,train,model_training,007447,data/kitti/raw/training/image_2/007447.png,data/kitti/raw/training/label_2/007447.txt,007447,data/kitti/raw/training/calib/007447.txt,data/kitti/raw/training/label_2/007447.txt,1242,375,.png,007447.png,images/kitti/train/007447.png,4,3,1,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7449,kitti_007448,KITTI,train,model_training,007448,data/kitti/raw/training/image_2/007448.png,data/kitti/raw/training/label_2/007448.txt,007448,data/kitti/raw/training/calib/007448.txt,data/kitti/raw/training/label_2/007448.txt,1224,370,.png,007448.png,images/kitti/train/007448.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7450,kitti_007449,KITTI,train,model_training,007449,data/kitti/raw/training/image_2/007449.png,data/kitti/raw/training/label_2/007449.txt,007449,data/kitti/raw/training/calib/007449.txt,data/kitti/raw/training/label_2/007449.txt,1241,376,.png,007449.png,images/kitti/train/007449.png,3,3,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7451,kitti_007450,KITTI,val,in_domain_validation,007450,data/kitti/raw/training/image_2/007450.png,data/kitti/raw/training/label_2/007450.txt,007450,data/kitti/raw/training/calib/007450.txt,data/kitti/raw/training/label_2/007450.txt,1242,375,.png,007450.png,images/kitti/val/007450.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7452,kitti_007451,KITTI,val,in_domain_validation,007451,data/kitti/raw/training/image_2/007451.png,data/kitti/raw/training/label_2/007451.txt,007451,data/kitti/raw/training/calib/007451.txt,data/kitti/raw/training/label_2/007451.txt,1242,375,.png,007451.png,images/kitti/val/007451.png,9,6,3,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7453,kitti_007452,KITTI,train,model_training,007452,data/kitti/raw/training/image_2/007452.png,data/kitti/raw/training/label_2/007452.txt,007452,data/kitti/raw/training/calib/007452.txt,data/kitti/raw/training/label_2/007452.txt,1224,370,.png,007452.png,images/kitti/train/007452.png,5,3,2,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7454,kitti_007453,KITTI,val,in_domain_validation,007453,data/kitti/raw/training/image_2/007453.png,data/kitti/raw/training/label_2/007453.txt,007453,data/kitti/raw/training/calib/007453.txt,data/kitti/raw/training/label_2/007453.txt,1242,375,.png,007453.png,images/kitti/val/007453.png,4,4,0,0,3,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7455,kitti_007454,KITTI,train,model_training,007454,data/kitti/raw/training/image_2/007454.png,data/kitti/raw/training/label_2/007454.txt,007454,data/kitti/raw/training/calib/007454.txt,data/kitti/raw/training/label_2/007454.txt,1238,374,.png,007454.png,images/kitti/train/007454.png,6,6,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7456,kitti_007455,KITTI,val,in_domain_validation,007455,data/kitti/raw/training/image_2/007455.png,data/kitti/raw/training/label_2/007455.txt,007455,data/kitti/raw/training/calib/007455.txt,data/kitti/raw/training/label_2/007455.txt,1242,375,.png,007455.png,images/kitti/val/007455.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7457,kitti_007456,KITTI,train,model_training,007456,data/kitti/raw/training/image_2/007456.png,data/kitti/raw/training/label_2/007456.txt,007456,data/kitti/raw/training/calib/007456.txt,data/kitti/raw/training/label_2/007456.txt,1242,375,.png,007456.png,images/kitti/train/007456.png,5,5,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7458,kitti_007457,KITTI,train,model_training,007457,data/kitti/raw/training/image_2/007457.png,data/kitti/raw/training/label_2/007457.txt,007457,data/kitti/raw/training/calib/007457.txt,data/kitti/raw/training/label_2/007457.txt,1242,375,.png,007457.png,images/kitti/train/007457.png,2,2,0,0,6,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7459,kitti_007458,KITTI,train,model_training,007458,data/kitti/raw/training/image_2/007458.png,data/kitti/raw/training/label_2/007458.txt,007458,data/kitti/raw/training/calib/007458.txt,data/kitti/raw/training/label_2/007458.txt,1242,375,.png,007458.png,images/kitti/train/007458.png,20,19,0,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7460,kitti_007459,KITTI,train,model_training,007459,data/kitti/raw/training/image_2/007459.png,data/kitti/raw/training/label_2/007459.txt,007459,data/kitti/raw/training/calib/007459.txt,data/kitti/raw/training/label_2/007459.txt,1242,375,.png,007459.png,images/kitti/train/007459.png,5,5,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7461,kitti_007460,KITTI,train,model_training,007460,data/kitti/raw/training/image_2/007460.png,data/kitti/raw/training/label_2/007460.txt,007460,data/kitti/raw/training/calib/007460.txt,data/kitti/raw/training/label_2/007460.txt,1242,375,.png,007460.png,images/kitti/train/007460.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7462,kitti_007461,KITTI,train,model_training,007461,data/kitti/raw/training/image_2/007461.png,data/kitti/raw/training/label_2/007461.txt,007461,data/kitti/raw/training/calib/007461.txt,data/kitti/raw/training/label_2/007461.txt,1242,375,.png,007461.png,images/kitti/train/007461.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7463,kitti_007462,KITTI,train,model_training,007462,data/kitti/raw/training/image_2/007462.png,data/kitti/raw/training/label_2/007462.txt,007462,data/kitti/raw/training/calib/007462.txt,data/kitti/raw/training/label_2/007462.txt,1242,375,.png,007462.png,images/kitti/train/007462.png,9,9,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7464,kitti_007463,KITTI,train,model_training,007463,data/kitti/raw/training/image_2/007463.png,data/kitti/raw/training/label_2/007463.txt,007463,data/kitti/raw/training/calib/007463.txt,data/kitti/raw/training/label_2/007463.txt,1242,375,.png,007463.png,images/kitti/train/007463.png,7,6,0,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7465,kitti_007464,KITTI,train,model_training,007464,data/kitti/raw/training/image_2/007464.png,data/kitti/raw/training/label_2/007464.txt,007464,data/kitti/raw/training/calib/007464.txt,data/kitti/raw/training/label_2/007464.txt,1238,374,.png,007464.png,images/kitti/train/007464.png,5,1,4,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7466,kitti_007465,KITTI,train,model_training,007465,data/kitti/raw/training/image_2/007465.png,data/kitti/raw/training/label_2/007465.txt,007465,data/kitti/raw/training/calib/007465.txt,data/kitti/raw/training/label_2/007465.txt,1242,375,.png,007465.png,images/kitti/train/007465.png,8,7,0,1,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7467,kitti_007466,KITTI,val,in_domain_validation,007466,data/kitti/raw/training/image_2/007466.png,data/kitti/raw/training/label_2/007466.txt,007466,data/kitti/raw/training/calib/007466.txt,data/kitti/raw/training/label_2/007466.txt,1238,374,.png,007466.png,images/kitti/val/007466.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7468,kitti_007467,KITTI,train,model_training,007467,data/kitti/raw/training/image_2/007467.png,data/kitti/raw/training/label_2/007467.txt,007467,data/kitti/raw/training/calib/007467.txt,data/kitti/raw/training/label_2/007467.txt,1242,375,.png,007467.png,images/kitti/train/007467.png,3,3,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7469,kitti_007468,KITTI,val,in_domain_validation,007468,data/kitti/raw/training/image_2/007468.png,data/kitti/raw/training/label_2/007468.txt,007468,data/kitti/raw/training/calib/007468.txt,data/kitti/raw/training/label_2/007468.txt,1241,376,.png,007468.png,images/kitti/val/007468.png,4,4,0,0,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7470,kitti_007469,KITTI,train,model_training,007469,data/kitti/raw/training/image_2/007469.png,data/kitti/raw/training/label_2/007469.txt,007469,data/kitti/raw/training/calib/007469.txt,data/kitti/raw/training/label_2/007469.txt,1238,374,.png,007469.png,images/kitti/train/007469.png,6,2,2,2,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7471,kitti_007470,KITTI,train,model_training,007470,data/kitti/raw/training/image_2/007470.png,data/kitti/raw/training/label_2/007470.txt,007470,data/kitti/raw/training/calib/007470.txt,data/kitti/raw/training/label_2/007470.txt,1242,375,.png,007470.png,images/kitti/train/007470.png,9,9,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7472,kitti_007471,KITTI,val,in_domain_validation,007471,data/kitti/raw/training/image_2/007471.png,data/kitti/raw/training/label_2/007471.txt,007471,data/kitti/raw/training/calib/007471.txt,data/kitti/raw/training/label_2/007471.txt,1242,375,.png,007471.png,images/kitti/val/007471.png,1,1,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7473,kitti_007472,KITTI,train,model_training,007472,data/kitti/raw/training/image_2/007472.png,data/kitti/raw/training/label_2/007472.txt,007472,data/kitti/raw/training/calib/007472.txt,data/kitti/raw/training/label_2/007472.txt,1242,375,.png,007472.png,images/kitti/train/007472.png,1,1,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7474,kitti_007473,KITTI,val,in_domain_validation,007473,data/kitti/raw/training/image_2/007473.png,data/kitti/raw/training/label_2/007473.txt,007473,data/kitti/raw/training/calib/007473.txt,data/kitti/raw/training/label_2/007473.txt,1224,370,.png,007473.png,images/kitti/val/007473.png,3,2,0,1,2,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7475,kitti_007474,KITTI,train,model_training,007474,data/kitti/raw/training/image_2/007474.png,data/kitti/raw/training/label_2/007474.txt,007474,data/kitti/raw/training/calib/007474.txt,data/kitti/raw/training/label_2/007474.txt,1242,375,.png,007474.png,images/kitti/train/007474.png,7,7,0,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7476,kitti_007475,KITTI,val,in_domain_validation,007475,data/kitti/raw/training/image_2/007475.png,data/kitti/raw/training/label_2/007475.txt,007475,data/kitti/raw/training/calib/007475.txt,data/kitti/raw/training/label_2/007475.txt,1241,376,.png,007475.png,images/kitti/val/007475.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7477,kitti_007476,KITTI,val,in_domain_validation,007476,data/kitti/raw/training/image_2/007476.png,data/kitti/raw/training/label_2/007476.txt,007476,data/kitti/raw/training/calib/007476.txt,data/kitti/raw/training/label_2/007476.txt,1242,375,.png,007476.png,images/kitti/val/007476.png,5,4,0,1,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7478,kitti_007477,KITTI,train,model_training,007477,data/kitti/raw/training/image_2/007477.png,data/kitti/raw/training/label_2/007477.txt,007477,data/kitti/raw/training/calib/007477.txt,data/kitti/raw/training/label_2/007477.txt,1224,370,.png,007477.png,images/kitti/train/007477.png,1,0,1,0,0,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7479,kitti_007478,KITTI,val,in_domain_validation,007478,data/kitti/raw/training/image_2/007478.png,data/kitti/raw/training/label_2/007478.txt,007478,data/kitti/raw/training/calib/007478.txt,data/kitti/raw/training/label_2/007478.txt,1242,375,.png,007478.png,images/kitti/val/007478.png,4,4,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7480,kitti_007479,KITTI,train,model_training,007479,data/kitti/raw/training/image_2/007479.png,data/kitti/raw/training/label_2/007479.txt,007479,data/kitti/raw/training/calib/007479.txt,data/kitti/raw/training/label_2/007479.txt,1242,375,.png,007479.png,images/kitti/train/007479.png,7,7,0,0,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
7481,kitti_007480,KITTI,val,in_domain_validation,007480,data/kitti/raw/training/image_2/007480.png,data/kitti/raw/training/label_2/007480.txt,007480,data/kitti/raw/training/calib/007480.txt,data/kitti/raw/training/label_2/007480.txt,1242,375,.png,007480.png,images/kitti/val/007480.png,15,14,0,1,1,false,,,LEFT_COLOR_IMAGE_2,,,,,official_labeled_image
1000001,waymo_13415985003725220451_6163_000_6183_000_1518657647337560,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657647337560,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657647337560.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657647337560,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657647337560.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657647337560.png,13,13,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657647337560,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000002,waymo_13415985003725220451_6163_000_6183_000_1518657647837292,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657647837292,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657647837292.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657647837292,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657647837292.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657647837292.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657647837292,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000003,waymo_13415985003725220451_6163_000_6183_000_1518657648337202,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657648337202,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657648337202.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657648337202,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657648337202.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657648337202.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657648337202,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000004,waymo_13415985003725220451_6163_000_6183_000_1518657648837280,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657648837280,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657648837280.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657648837280,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657648837280.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657648837280.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657648837280,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000005,waymo_13415985003725220451_6163_000_6183_000_1518657649337352,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657649337352,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657649337352.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657649337352,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657649337352.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657649337352.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657649337352,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000006,waymo_13415985003725220451_6163_000_6183_000_1518657649837527,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657649837527,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657649837527.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657649837527,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657649837527.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657649837527.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657649837527,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000007,waymo_13415985003725220451_6163_000_6183_000_1518657650337764,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657650337764,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657650337764.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657650337764,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657650337764.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657650337764.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657650337764,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000008,waymo_13415985003725220451_6163_000_6183_000_1518657650837749,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657650837749,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657650837749.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657650837749,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657650837749.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657650837749.png,12,12,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657650837749,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000009,waymo_13415985003725220451_6163_000_6183_000_1518657651337526,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657651337526,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657651337526.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657651337526,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657651337526.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657651337526.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657651337526,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
1000010,waymo_13415985003725220451_6163_000_6183_000_1518657651837380,Waymo,external,external_validation_only,13415985003725220451_6163_000_6183_000_1518657651837380,data/waymo/representative_subset/images/front/13415985003725220451_6163_000_6183_000/1518657651837380.jpg,data/waymo/representative_subset/annotations/boxes.csv,13415985003725220451_6163_000_6183_000_1518657651837380,,data/waymo/raw/validation/camera_box/candidates/13415985003725220451_6163_000_6183_000.parquet,1920,1280,.jpg,13415985003725220451_6163_000_6183_000_1518657651837380.png,images/waymo/external/13415985003725220451_6163_000_6183_000_1518657651837380.png,11,11,0,0,0,false,13415985003725220451_6163_000_6183_000,1518657651837380,FRONT,Dawn/Dusk,rain,location_phx,low,every_5th_front_frame_starting_at_first
