image_id,final_segment_number,segment_id,frame_timestamp_micros,camera_id,camera_name,source_front_frame_index,selected_frame_number_in_segment,image_filename,relative_image_path,image_width,image_height,number_of_target_boxes,vehicle_count,pedestrian_count,cyclist_count,time_of_day,weather,location,density_group,sampling_rule
8506432817378693815_4860_000_4880_000_1557857355134877,19,8506432817378693815_4860_000_4880_000,1557857355134877,1,FRONT,45,10,1557857355134877.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857355134877.jpg,1920,1280,56,25,30,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857355634815,19,8506432817378693815_4860_000_4880_000,1557857355634815,1,FRONT,50,11,1557857355634815.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857355634815.jpg,1920,1280,61,27,33,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857356134808,19,8506432817378693815_4860_000_4880_000,1557857356134808,1,FRONT,55,12,1557857356134808.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857356134808.jpg,1920,1280,61,26,34,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857356634947,19,8506432817378693815_4860_000_4880_000,1557857356634947,1,FRONT,60,13,1557857356634947.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857356634947.jpg,1920,1280,60,25,34,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857357135138,19,8506432817378693815_4860_000_4880_000,1557857357135138,1,FRONT,65,14,1557857357135138.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857357135138.jpg,1920,1280,59,26,32,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857357635506,19,8506432817378693815_4860_000_4880_000,1557857357635506,1,FRONT,70,15,1557857357635506.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857357635506.jpg,1920,1280,56,21,34,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857358135995,19,8506432817378693815_4860_000_4880_000,1557857358135995,1,FRONT,75,16,1557857358135995.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857358135995.jpg,1920,1280,55,18,36,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857358636513,19,8506432817378693815_4860_000_4880_000,1557857358636513,1,FRONT,80,17,1557857358636513.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857358636513.jpg,1920,1280,53,16,36,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857359136948,19,8506432817378693815_4860_000_4880_000,1557857359136948,1,FRONT,85,18,1557857359136948.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857359136948.jpg,1920,1280,53,17,35,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857359637183,19,8506432817378693815_4860_000_4880_000,1557857359637183,1,FRONT,90,19,1557857359637183.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857359637183.jpg,1920,1280,53,18,34,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857360137294,19,8506432817378693815_4860_000_4880_000,1557857360137294,1,FRONT,95,20,1557857360137294.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857360137294.jpg,1920,1280,49,16,32,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857360637369,19,8506432817378693815_4860_000_4880_000,1557857360637369,1,FRONT,100,21,1557857360637369.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857360637369.jpg,1920,1280,51,15,34,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857361137300,19,8506432817378693815_4860_000_4880_000,1557857361137300,1,FRONT,105,22,1557857361137300.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857361137300.jpg,1920,1280,47,13,32,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857361637343,19,8506432817378693815_4860_000_4880_000,1557857361637343,1,FRONT,110,23,1557857361637343.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857361637343.jpg,1920,1280,46,13,31,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857362137378,19,8506432817378693815_4860_000_4880_000,1557857362137378,1,FRONT,115,24,1557857362137378.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857362137378.jpg,1920,1280,47,14,31,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857362637395,19,8506432817378693815_4860_000_4880_000,1557857362637395,1,FRONT,120,25,1557857362637395.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857362637395.jpg,1920,1280,48,13,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857363137470,19,8506432817378693815_4860_000_4880_000,1557857363137470,1,FRONT,125,26,1557857363137470.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857363137470.jpg,1920,1280,49,12,35,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857363637447,19,8506432817378693815_4860_000_4880_000,1557857363637447,1,FRONT,130,27,1557857363637447.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857363637447.jpg,1920,1280,45,12,31,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857364137450,19,8506432817378693815_4860_000_4880_000,1557857364137450,1,FRONT,135,28,1557857364137450.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857364137450.jpg,1920,1280,48,13,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857364637449,19,8506432817378693815_4860_000_4880_000,1557857364637449,1,FRONT,140,29,1557857364637449.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857364637449.jpg,1920,1280,48,13,34,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857365137457,19,8506432817378693815_4860_000_4880_000,1557857365137457,1,FRONT,145,30,1557857365137457.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857365137457.jpg,1920,1280,48,13,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857365637432,19,8506432817378693815_4860_000_4880_000,1557857365637432,1,FRONT,150,31,1557857365637432.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857365637432.jpg,1920,1280,49,13,34,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857366137460,19,8506432817378693815_4860_000_4880_000,1557857366137460,1,FRONT,155,32,1557857366137460.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857366137460.jpg,1920,1280,53,14,37,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857366637459,19,8506432817378693815_4860_000_4880_000,1557857366637459,1,FRONT,160,33,1557857366637459.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857366637459.jpg,1920,1280,49,11,36,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857367137450,19,8506432817378693815_4860_000_4880_000,1557857367137450,1,FRONT,165,34,1557857367137450.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857367137450.jpg,1920,1280,47,12,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857367637448,19,8506432817378693815_4860_000_4880_000,1557857367637448,1,FRONT,170,35,1557857367637448.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857367637448.jpg,1920,1280,47,12,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857368137463,19,8506432817378693815_4860_000_4880_000,1557857368137463,1,FRONT,175,36,1557857368137463.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857368137463.jpg,1920,1280,47,12,33,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857368637470,19,8506432817378693815_4860_000_4880_000,1557857368637470,1,FRONT,180,37,1557857368637470.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857368637470.jpg,1920,1280,39,10,27,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857369137487,19,8506432817378693815_4860_000_4880_000,1557857369137487,1,FRONT,185,38,1557857369137487.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857369137487.jpg,1920,1280,40,11,27,2,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857369637432,19,8506432817378693815_4860_000_4880_000,1557857369637432,1,FRONT,190,39,1557857369637432.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857369637432.jpg,1920,1280,34,11,22,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
8506432817378693815_4860_000_4880_000_1557857370137196,19,8506432817378693815_4860_000_4880_000,1557857370137196,1,FRONT,195,40,1557857370137196.jpg,images/front/8506432817378693815_4860_000_4880_000/1557857370137196.jpg,1920,1280,32,11,20,1,Day,sunny,location_sf,high,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516670272409,20,933621182106051783_4160_000_4180_000,1543516670272409,1,FRONT,0,1,1543516670272409.jpg,images/front/933621182106051783_4160_000_4180_000/1543516670272409.jpg,1920,1280,47,42,5,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516670772638,20,933621182106051783_4160_000_4180_000,1543516670772638,1,FRONT,5,2,1543516670772638.jpg,images/front/933621182106051783_4160_000_4180_000/1543516670772638.jpg,1920,1280,47,42,5,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516671272780,20,933621182106051783_4160_000_4180_000,1543516671272780,1,FRONT,10,3,1543516671272780.jpg,images/front/933621182106051783_4160_000_4180_000/1543516671272780.jpg,1920,1280,48,43,5,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516671772783,20,933621182106051783_4160_000_4180_000,1543516671772783,1,FRONT,15,4,1543516671772783.jpg,images/front/933621182106051783_4160_000_4180_000/1543516671772783.jpg,1920,1280,48,44,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516672272504,20,933621182106051783_4160_000_4180_000,1543516672272504,1,FRONT,20,5,1543516672272504.jpg,images/front/933621182106051783_4160_000_4180_000/1543516672272504.jpg,1920,1280,47,42,5,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516672772394,20,933621182106051783_4160_000_4180_000,1543516672772394,1,FRONT,25,6,1543516672772394.jpg,images/front/933621182106051783_4160_000_4180_000/1543516672772394.jpg,1920,1280,41,35,6,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516673272452,20,933621182106051783_4160_000_4180_000,1543516673272452,1,FRONT,30,7,1543516673272452.jpg,images/front/933621182106051783_4160_000_4180_000/1543516673272452.jpg,1920,1280,40,36,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516673772469,20,933621182106051783_4160_000_4180_000,1543516673772469,1,FRONT,35,8,1543516673772469.jpg,images/front/933621182106051783_4160_000_4180_000/1543516673772469.jpg,1920,1280,37,33,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516674272630,20,933621182106051783_4160_000_4180_000,1543516674272630,1,FRONT,40,9,1543516674272630.jpg,images/front/933621182106051783_4160_000_4180_000/1543516674272630.jpg,1920,1280,39,35,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516674772724,20,933621182106051783_4160_000_4180_000,1543516674772724,1,FRONT,45,10,1543516674772724.jpg,images/front/933621182106051783_4160_000_4180_000/1543516674772724.jpg,1920,1280,39,35,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516675272630,20,933621182106051783_4160_000_4180_000,1543516675272630,1,FRONT,50,11,1543516675272630.jpg,images/front/933621182106051783_4160_000_4180_000/1543516675272630.jpg,1920,1280,42,37,5,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516675772499,20,933621182106051783_4160_000_4180_000,1543516675772499,1,FRONT,55,12,1543516675772499.jpg,images/front/933621182106051783_4160_000_4180_000/1543516675772499.jpg,1920,1280,42,38,4,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516676272426,20,933621182106051783_4160_000_4180_000,1543516676272426,1,FRONT,60,13,1543516676272426.jpg,images/front/933621182106051783_4160_000_4180_000/1543516676272426.jpg,1920,1280,39,36,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516676772403,20,933621182106051783_4160_000_4180_000,1543516676772403,1,FRONT,65,14,1543516676772403.jpg,images/front/933621182106051783_4160_000_4180_000/1543516676772403.jpg,1920,1280,37,34,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516677272349,20,933621182106051783_4160_000_4180_000,1543516677272349,1,FRONT,70,15,1543516677272349.jpg,images/front/933621182106051783_4160_000_4180_000/1543516677272349.jpg,1920,1280,35,32,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516677772377,20,933621182106051783_4160_000_4180_000,1543516677772377,1,FRONT,75,16,1543516677772377.jpg,images/front/933621182106051783_4160_000_4180_000/1543516677772377.jpg,1920,1280,33,30,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516678272423,20,933621182106051783_4160_000_4180_000,1543516678272423,1,FRONT,80,17,1543516678272423.jpg,images/front/933621182106051783_4160_000_4180_000/1543516678272423.jpg,1920,1280,31,28,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516678772443,20,933621182106051783_4160_000_4180_000,1543516678772443,1,FRONT,85,18,1543516678772443.jpg,images/front/933621182106051783_4160_000_4180_000/1543516678772443.jpg,1920,1280,25,24,1,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516679272590,20,933621182106051783_4160_000_4180_000,1543516679272590,1,FRONT,90,19,1543516679272590.jpg,images/front/933621182106051783_4160_000_4180_000/1543516679272590.jpg,1920,1280,22,21,1,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516679772740,20,933621182106051783_4160_000_4180_000,1543516679772740,1,FRONT,95,20,1543516679772740.jpg,images/front/933621182106051783_4160_000_4180_000/1543516679772740.jpg,1920,1280,20,18,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516680272804,20,933621182106051783_4160_000_4180_000,1543516680272804,1,FRONT,100,21,1543516680272804.jpg,images/front/933621182106051783_4160_000_4180_000/1543516680272804.jpg,1920,1280,25,23,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516680772741,20,933621182106051783_4160_000_4180_000,1543516680772741,1,FRONT,105,22,1543516680772741.jpg,images/front/933621182106051783_4160_000_4180_000/1543516680772741.jpg,1920,1280,23,21,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516681272611,20,933621182106051783_4160_000_4180_000,1543516681272611,1,FRONT,110,23,1543516681272611.jpg,images/front/933621182106051783_4160_000_4180_000/1543516681272611.jpg,1920,1280,13,11,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516681772503,20,933621182106051783_4160_000_4180_000,1543516681772503,1,FRONT,115,24,1543516681772503.jpg,images/front/933621182106051783_4160_000_4180_000/1543516681772503.jpg,1920,1280,23,21,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516682272525,20,933621182106051783_4160_000_4180_000,1543516682272525,1,FRONT,120,25,1543516682272525.jpg,images/front/933621182106051783_4160_000_4180_000/1543516682272525.jpg,1920,1280,29,28,1,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516682772615,20,933621182106051783_4160_000_4180_000,1543516682772615,1,FRONT,125,26,1543516682772615.jpg,images/front/933621182106051783_4160_000_4180_000/1543516682772615.jpg,1920,1280,31,29,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516683272615,20,933621182106051783_4160_000_4180_000,1543516683272615,1,FRONT,130,27,1543516683272615.jpg,images/front/933621182106051783_4160_000_4180_000/1543516683272615.jpg,1920,1280,33,30,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516683772644,20,933621182106051783_4160_000_4180_000,1543516683772644,1,FRONT,135,28,1543516683772644.jpg,images/front/933621182106051783_4160_000_4180_000/1543516683772644.jpg,1920,1280,31,29,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516684272735,20,933621182106051783_4160_000_4180_000,1543516684272735,1,FRONT,140,29,1543516684272735.jpg,images/front/933621182106051783_4160_000_4180_000/1543516684272735.jpg,1920,1280,29,27,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516684772668,20,933621182106051783_4160_000_4180_000,1543516684772668,1,FRONT,145,30,1543516684772668.jpg,images/front/933621182106051783_4160_000_4180_000/1543516684772668.jpg,1920,1280,30,28,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516685272552,20,933621182106051783_4160_000_4180_000,1543516685272552,1,FRONT,150,31,1543516685272552.jpg,images/front/933621182106051783_4160_000_4180_000/1543516685272552.jpg,1920,1280,31,29,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516685772579,20,933621182106051783_4160_000_4180_000,1543516685772579,1,FRONT,155,32,1543516685772579.jpg,images/front/933621182106051783_4160_000_4180_000/1543516685772579.jpg,1920,1280,32,30,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516686272690,20,933621182106051783_4160_000_4180_000,1543516686272690,1,FRONT,160,33,1543516686272690.jpg,images/front/933621182106051783_4160_000_4180_000/1543516686272690.jpg,1920,1280,29,27,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516686772721,20,933621182106051783_4160_000_4180_000,1543516686772721,1,FRONT,165,34,1543516686772721.jpg,images/front/933621182106051783_4160_000_4180_000/1543516686772721.jpg,1920,1280,31,28,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516687272709,20,933621182106051783_4160_000_4180_000,1543516687272709,1,FRONT,170,35,1543516687272709.jpg,images/front/933621182106051783_4160_000_4180_000/1543516687272709.jpg,1920,1280,31,28,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516687772629,20,933621182106051783_4160_000_4180_000,1543516687772629,1,FRONT,175,36,1543516687772629.jpg,images/front/933621182106051783_4160_000_4180_000/1543516687772629.jpg,1920,1280,30,27,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516688272598,20,933621182106051783_4160_000_4180_000,1543516688272598,1,FRONT,180,37,1543516688272598.jpg,images/front/933621182106051783_4160_000_4180_000/1543516688272598.jpg,1920,1280,30,27,3,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516688772624,20,933621182106051783_4160_000_4180_000,1543516688772624,1,FRONT,185,38,1543516688772624.jpg,images/front/933621182106051783_4160_000_4180_000/1543516688772624.jpg,1920,1280,29,27,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516689272642,20,933621182106051783_4160_000_4180_000,1543516689272642,1,FRONT,190,39,1543516689272642.jpg,images/front/933621182106051783_4160_000_4180_000/1543516689272642.jpg,1920,1280,30,28,2,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
933621182106051783_4160_000_4180_000_1543516689772638,20,933621182106051783_4160_000_4180_000,1543516689772638,1,FRONT,195,40,1543516689772638.jpg,images/front/933621182106051783_4160_000_4180_000/1543516689772638.jpg,1920,1280,24,23,1,0,Day,sunny,location_sf,medium,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811445344959,21,10335539493577748957_1372_870_1392_870,1508811445344959,1,FRONT,0,1,1508811445344959.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811445344959.jpg,1920,1280,8,6,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811445844951,21,10335539493577748957_1372_870_1392_870,1508811445844951,1,FRONT,5,2,1508811445844951.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811445844951.jpg,1920,1280,8,6,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811446345017,21,10335539493577748957_1372_870_1392_870,1508811446345017,1,FRONT,10,3,1508811446345017.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811446345017.jpg,1920,1280,9,7,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811446844951,21,10335539493577748957_1372_870_1392_870,1508811446844951,1,FRONT,15,4,1508811446844951.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811446844951.jpg,1920,1280,9,7,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811447344942,21,10335539493577748957_1372_870_1392_870,1508811447344942,1,FRONT,20,5,1508811447344942.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811447344942.jpg,1920,1280,9,7,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811447844906,21,10335539493577748957_1372_870_1392_870,1508811447844906,1,FRONT,25,6,1508811447844906.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811447844906.jpg,1920,1280,10,8,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811448344911,21,10335539493577748957_1372_870_1392_870,1508811448344911,1,FRONT,30,7,1508811448344911.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811448344911.jpg,1920,1280,10,8,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811448844825,21,10335539493577748957_1372_870_1392_870,1508811448844825,1,FRONT,35,8,1508811448844825.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811448844825.jpg,1920,1280,10,8,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811449344893,21,10335539493577748957_1372_870_1392_870,1508811449344893,1,FRONT,40,9,1508811449344893.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811449344893.jpg,1920,1280,11,9,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811449844972,21,10335539493577748957_1372_870_1392_870,1508811449844972,1,FRONT,45,10,1508811449844972.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811449844972.jpg,1920,1280,12,10,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811450345063,21,10335539493577748957_1372_870_1392_870,1508811450345063,1,FRONT,50,11,1508811450345063.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811450345063.jpg,1920,1280,12,10,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811450845190,21,10335539493577748957_1372_870_1392_870,1508811450845190,1,FRONT,55,12,1508811450845190.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811450845190.jpg,1920,1280,12,10,2,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811451345106,21,10335539493577748957_1372_870_1392_870,1508811451345106,1,FRONT,60,13,1508811451345106.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811451345106.jpg,1920,1280,14,10,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811451845033,21,10335539493577748957_1372_870_1392_870,1508811451845033,1,FRONT,65,14,1508811451845033.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811451845033.jpg,1920,1280,15,11,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811452345020,21,10335539493577748957_1372_870_1392_870,1508811452345020,1,FRONT,70,15,1508811452345020.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811452345020.jpg,1920,1280,15,11,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811452845019,21,10335539493577748957_1372_870_1392_870,1508811452845019,1,FRONT,75,16,1508811452845019.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811452845019.jpg,1920,1280,17,13,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811453345044,21,10335539493577748957_1372_870_1392_870,1508811453345044,1,FRONT,80,17,1508811453345044.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811453345044.jpg,1920,1280,17,13,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811453845049,21,10335539493577748957_1372_870_1392_870,1508811453845049,1,FRONT,85,18,1508811453845049.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811453845049.jpg,1920,1280,17,13,4,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811454344913,21,10335539493577748957_1372_870_1392_870,1508811454344913,1,FRONT,90,19,1508811454344913.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811454344913.jpg,1920,1280,14,13,1,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
10335539493577748957_1372_870_1392_870_1508811454844762,21,10335539493577748957_1372_870_1392_870,1508811454844762,1,FRONT,95,20,1508811454844762.jpg,images/front/10335539493577748957_1372_870_1392_870/1508811454844762.jpg,1920,1280,14,14,0,0,Night,sunny,location_phx,low,every_5th_front_frame_starting_at_first
