partition,global_image_id,image_filename,coco_annotation_count,yolo_row_count,matched_box_count,class_count_mismatch,maximum_normalized_error,maximum_pixel_error,minimum_iou,image_passed
waymo_external,1000340,16213317953898915772_1597_170_1617_170_1509233625793579.png,36,36,36,False,5.000000413701855e-11,4.800000397153781e-08,0.999999973245809,True
waymo_external,1000341,16213317953898915772_1597_170_1617_170_1509233626293736.png,37,37,37,False,5.000000413701855e-11,4.0299994452652754e-08,0.9999999726971344,True
waymo_external,1000342,16213317953898915772_1597_170_1617_170_1509233626793726.png,37,37,37,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999817617796,True
waymo_external,1000343,16213317953898915772_1597_170_1617_170_1509233627293691.png,34,34,34,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999726846,True
waymo_external,1000344,16213317953898915772_1597_170_1617_170_1509233627794056.png,34,34,34,False,4.999999980020986e-11,4.800006081495667e-08,0.9999999709532573,True
waymo_external,1000345,16213317953898915772_1597_170_1617_170_1509233628295248.png,31,31,31,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999761887186,True
waymo_external,1000346,16213317953898915772_1597_170_1617_170_1509233628797470.png,24,24,24,False,5.000000413701855e-11,4.130004072067095e-08,0.9999999608853359,True
waymo_external,1000347,16213317953898915772_1597_170_1617_170_1509233629300727.png,7,7,7,False,5.000000413701855e-11,3.5000027764908737e-08,0.9999999963722287,True
waymo_external,1000348,16213317953898915772_1597_170_1617_170_1509233629804734.png,2,2,2,False,5.000000413701855e-11,3.200001685854659e-08,0.9999999992001996,True
waymo_external,1000349,16213317953898915772_1597_170_1617_170_1509233630309208.png,3,3,3,False,4.999999893284812e-11,3.199999998315661e-08,0.9999999826613463,True
waymo_external,1000350,16213317953898915772_1597_170_1617_170_1509233630813451.png,5,5,5,False,5.000000413701855e-11,4.800000397153781e-08,0.999999968544553,True
waymo_external,1000351,16213317953898915772_1597_170_1617_170_1509233631317018.png,6,6,6,False,4.999999980020986e-11,3.199999998315661e-08,0.9999999699347096,True
waymo_external,1000352,16213317953898915772_1597_170_1617_170_1509233631819661.png,11,11,11,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999685464942,True
waymo_external,1000353,16213317953898915772_1597_170_1617_170_1509233632321216.png,11,11,11,False,4.999999980020986e-11,4.800000397153781e-08,0.9999999610296941,True
waymo_external,1000354,16213317953898915772_1597_170_1617_170_1509233632821812.png,10,10,10,False,5.000000413701855e-11,4.800003239324724e-08,0.9999999612249597,True
waymo_external,1000355,16213317953898915772_1597_170_1617_170_1509233633322088.png,11,11,11,False,4.999999893284812e-11,3.9600024592800764e-08,0.9999999765541636,True
waymo_external,1000356,16213317953898915772_1597_170_1617_170_1509233633822572.png,13,13,13,False,5.000000413701855e-11,4.289995558792725e-08,0.9999999623764702,True
waymo_external,1000357,16213317953898915772_1597_170_1617_170_1509233634323160.png,17,17,17,False,5.000000413701855e-11,4.5100023271515965e-08,0.9999999766268494,True
waymo_external,1000358,2736377008667623133_2676_410_2696_410_1511721496476227.png,8,8,8,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999945780887,True
waymo_external,1000359,2736377008667623133_2676_410_2696_410_1511721496976312.png,8,8,8,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999952131466,True
waymo_external,1000360,2736377008667623133_2676_410_2696_410_1511721497476499.png,8,8,8,False,5.000000413701855e-11,4.3700026708393125e-08,0.9999999895810027,True
waymo_external,1000361,2736377008667623133_2676_410_2696_410_1511721497976786.png,8,8,8,False,5.000000413701855e-11,3.4999914078071015e-08,0.9999999931890726,True
waymo_external,1000362,2736377008667623133_2676_410_2696_410_1511721498477042.png,8,8,8,False,4.999999025923074e-11,3.200000264769187e-08,0.9999999936063433,True
waymo_external,1000363,2736377008667623133_2676_410_2696_410_1511721498977207.png,8,8,8,False,5.000000413701855e-11,4.1799921746132895e-08,0.9999999908329275,True
waymo_external,1000364,2736377008667623133_2676_410_2696_410_1511721499477388.png,8,8,8,False,4.9999997198124646e-11,4.0000001533258e-08,0.9999999892400133,True
waymo_external,1000365,2736377008667623133_2676_410_2696_410_1511721499977692.png,7,7,7,False,5.00000006675716e-11,3.5699997624760726e-08,0.9999999929865122,True
waymo_external,1000366,2736377008667623133_2676_410_2696_410_1511721500478378.png,5,5,5,False,4.999999893284812e-11,3.999997488790541e-08,0.9999999935133128,True
waymo_external,1000367,2736377008667623133_2676_410_2696_410_1511721500979579.png,4,4,4,False,5.000000413701855e-11,3.2299965369020356e-08,0.9999999969095318,True
waymo_external,1000368,2736377008667623133_2676_410_2696_410_1511721501481343.png,3,3,3,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999887389238,True
waymo_external,1000369,2736377008667623133_2676_410_2696_410_1511721501983799.png,0,0,0,False,0.0,0.0,1.0,True
waymo_external,1000370,2736377008667623133_2676_410_2696_410_1511721502487018.png,0,0,0,False,0.0,0.0,1.0,True
waymo_external,1000371,2736377008667623133_2676_410_2696_410_1511721502990824.png,0,0,0,False,0.0,0.0,1.0,True
waymo_external,1000372,2736377008667623133_2676_410_2696_410_1511721503494682.png,2,2,2,False,3.078124907740509e-11,2.0199991013214458e-08,0.999999986642692,True
waymo_external,1000373,2736377008667623133_2676_410_2696_410_1511721503997894.png,7,7,7,False,5.000000413701855e-11,4.800006081495667e-08,0.9999999695047819,True
waymo_external,1000374,2736377008667623133_2676_410_2696_410_1511721504499973.png,7,7,7,False,5.000000413701855e-11,3.249994051657268e-08,0.9999999866427277,True
waymo_external,1000375,2736377008667623133_2676_410_2696_410_1511721505000847.png,7,7,7,False,5.00000006675716e-11,4.270003728379379e-08,0.9999999798661579,True
waymo_external,1000376,2736377008667623133_2676_410_2696_410_1511721505500878.png,7,7,7,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999853918874,True
waymo_external,1000377,2736377008667623133_2676_410_2696_410_1511721506000758.png,7,7,7,False,5.000000413701855e-11,3.199999909497819e-08,0.999999986642674,True
waymo_external,1000378,2736377008667623133_2676_410_2696_410_1511721506500766.png,7,7,7,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999836313241,True
waymo_external,1000379,2736377008667623133_2676_410_2696_410_1511721507000880.png,7,7,7,False,4.9999997198124646e-11,4.270003728379379e-08,0.9999999866926292,True
waymo_external,1000380,2736377008667623133_2676_410_2696_410_1511721507501045.png,6,6,6,False,5.000000413701855e-11,3.2199977795244195e-08,0.9999999868878323,True
waymo_external,1000381,2736377008667623133_2676_410_2696_410_1511721508001085.png,4,4,4,False,4.953126797602181e-11,4.560001798381563e-08,0.9999999899317783,True
waymo_external,1000382,2736377008667623133_2676_410_2696_410_1511721508500889.png,3,3,3,False,4.9999997198124646e-11,3.199999909497819e-08,0.9999999881344682,True
waymo_external,1000383,2736377008667623133_2676_410_2696_410_1511721509000708.png,3,3,3,False,3.664069048170404e-11,2.8200076940265717e-08,0.9999999911307619,True
waymo_external,1000384,2736377008667623133_2676_410_2696_410_1511721509500581.png,3,3,3,False,5.000000413701855e-11,3.200000264769187e-08,0.9999999828869246,True
waymo_external,1000385,2736377008667623133_2676_410_2696_410_1511721510000596.png,3,3,3,False,5.000000413701855e-11,3.729991249201703e-08,0.9999999945465795,True
waymo_external,1000386,2736377008667623133_2676_410_2696_410_1511721510500682.png,3,3,3,False,5.000000413701855e-11,3.729996933543589e-08,0.9999999803754664,True
waymo_external,1000387,2736377008667623133_2676_410_2696_410_1511721511000845.png,3,3,3,False,5.000000413701855e-11,3.199999909497819e-08,0.9999999927391491,True
waymo_external,1000388,2736377008667623133_2676_410_2696_410_1511721511500703.png,3,3,3,False,4.9999997198124646e-11,3.199999909497819e-08,0.999999991230572,True
waymo_external,1000389,2736377008667623133_2676_410_2696_410_1511721512000476.png,3,3,3,False,4.9999997198124646e-11,3.809992676906404e-08,0.999999991689389,True
waymo_external,1000390,2736377008667623133_2676_410_2696_410_1511721512500131.png,3,3,3,False,4.999999025923074e-11,3.469995135674253e-08,0.9999999934533191,True
waymo_external,1000391,2736377008667623133_2676_410_2696_410_1511721512999749.png,3,3,3,False,5.000000413701855e-11,3.200000264769187e-08,0.9999999913435926,True
waymo_external,1000392,2736377008667623133_2676_410_2696_410_1511721513499447.png,2,2,2,False,4.7343746978345536e-11,3.470000820016139e-08,0.999999994109742,True
waymo_external,1000393,2736377008667623133_2676_410_2696_410_1511721513998928.png,2,2,2,False,5.000000413701855e-11,2.9200000639661994e-08,0.9999999840845218,True
waymo_external,1000394,2736377008667623133_2676_410_2696_410_1511721514498196.png,2,2,2,False,4.5468739884313436e-11,3.0999956379673677e-08,0.9999999920223652,True
waymo_external,1000395,2736377008667623133_2676_410_2696_410_1511721514997563.png,2,2,2,False,3.312494722962356e-11,2.1999994714860804e-08,0.999999994312457,True
waymo_external,1000396,2736377008667623133_2676_410_2696_410_1511721515497081.png,2,2,2,False,5.00000006675716e-11,3.200000264769187e-08,0.9999999958169588,True
waymo_external,1000397,2736377008667623133_2676_410_2696_410_1511721515996515.png,2,2,2,False,4.9999997198124646e-11,4.119993946005707e-08,0.9999999946862907,True
waymo_external,1000398,3039251927598134881_1240_610_1260_610_1507246307397585.png,6,6,6,False,4.999999980020986e-11,3.199999998315661e-08,0.9999999783825594,True
waymo_external,1000399,3039251927598134881_1240_610_1260_610_1507246307897963.png,10,10,10,False,5.000000413701855e-11,4.000003173132427e-08,0.99999996211344,True
waymo_external,1000400,3039251927598134881_1240_610_1260_610_1507246308398329.png,15,15,15,False,5.000000413701855e-11,4.0300051296071615e-08,0.9999999694890198,True
waymo_external,1000401,3039251927598134881_1240_610_1260_610_1507246308898414.png,15,15,15,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999699439226,True
waymo_external,1000402,3039251927598134881_1240_610_1260_610_1507246309398778.png,18,18,18,False,5.000000413701855e-11,4.159994659858057e-08,0.9999999710118248,True
waymo_external,1000403,3039251927598134881_1240_610_1260_610_1507246309899270.png,19,19,19,False,5.000000413701855e-11,3.730002617885475e-08,0.9999999762516277,True
waymo_external,1000404,3039251927598134881_1240_610_1260_610_1507246310399940.png,19,19,19,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999740122181,True
waymo_external,1000405,3039251927598134881_1240_610_1260_610_1507246310900446.png,19,19,19,False,5.000000413701855e-11,4.009996246168157e-08,0.9999999622898678,True
waymo_external,1000406,3039251927598134881_1240_610_1260_610_1507246311400975.png,21,21,21,False,5.000000413701855e-11,4.140002829444711e-08,0.9999999801726756,True
waymo_external,1000407,3039251927598134881_1240_610_1260_610_1507246311901410.png,22,22,22,False,5.000000413701855e-11,4.000003173132427e-08,0.99999997574821,True
waymo_external,1000408,3039251927598134881_1240_610_1260_610_1507246312401810.png,21,21,21,False,4.999999893284812e-11,4.000003173132427e-08,0.9999999800066146,True
waymo_external,1000409,3039251927598134881_1240_610_1260_610_1507246312902284.png,23,23,23,False,5.000000413701855e-11,4.269998044037493e-08,0.9999999753326527,True
waymo_external,1000410,3039251927598134881_1240_610_1260_610_1507246313402800.png,23,23,23,False,5.000000413701855e-11,4.0400038869847776e-08,0.9999999801331467,True
waymo_external,1000411,3039251927598134881_1240_610_1260_610_1507246313903272.png,22,22,22,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999819850474,True
waymo_external,1000412,3039251927598134881_1240_610_1260_610_1507246314403619.png,13,13,13,False,5.000000413701855e-11,4.799998976068309e-08,0.999999981539397,True
waymo_external,1000413,3039251927598134881_1240_610_1260_610_1507246314903924.png,11,11,11,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999912561846,True
waymo_external,1000414,3039251927598134881_1240_610_1260_610_1507246315404362.png,10,10,10,False,5.000000413701855e-11,3.6200049180479255e-08,0.9999999808696404,True
waymo_external,1000415,3039251927598134881_1240_610_1260_610_1507246315904862.png,10,10,10,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999894902811,True
waymo_external,1000416,3039251927598134881_1240_610_1260_610_1507246316405025.png,9,9,9,False,5.000000413701855e-11,4.1100008729699766e-08,0.9999999928284683,True
waymo_external,1000417,3039251927598134881_1240_610_1260_610_1507246316904997.png,8,8,8,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999861054624,True
waymo_external,1000418,3039251927598134881_1240_610_1260_610_1507246317404951.png,8,8,8,False,5.000000413701855e-11,4.799997554982838e-08,0.9999999748372121,True
waymo_external,1000419,3039251927598134881_1240_610_1260_610_1507246317904952.png,5,5,5,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999836255887,True
waymo_external,1000420,3039251927598134881_1240_610_1260_610_1507246318404936.png,6,6,6,False,5.000000413701855e-11,3.780002089115442e-08,0.999999993846921,True
waymo_external,1000421,3039251927598134881_1240_610_1260_610_1507246318904777.png,4,4,4,False,4.796875396895217e-11,4.210005499771796e-08,0.9999999955741573,True
waymo_external,1000422,3039251927598134881_1240_610_1260_610_1507246319404611.png,2,2,2,False,5.000000413701855e-11,3.200000975311923e-08,0.9999999957031876,True
waymo_external,1000423,3039251927598134881_1240_610_1260_610_1507246319904201.png,2,2,2,False,4.125001729082811e-11,3.199998843683716e-08,0.9999999974726687,True
waymo_external,1000424,3039251927598134881_1240_610_1260_610_1507246320403682.png,4,4,4,False,5.000000413701855e-11,3.199999909497819e-08,0.9999999957687794,True
waymo_external,1000425,3039251927598134881_1240_610_1260_610_1507246320903090.png,5,5,5,False,5.000000413701855e-11,3.779996404773556e-08,0.9999999952511844,True
waymo_external,1000426,3039251927598134881_1240_610_1260_610_1507246321402343.png,5,5,5,False,5.000000413701855e-11,3.9999989098760125e-08,0.9999999911066507,True
waymo_external,1000427,3039251927598134881_1240_610_1260_610_1507246321901771.png,5,5,5,False,5.000000413701855e-11,3.200000975311923e-08,0.999999995681785,True
waymo_external,1000428,3039251927598134881_1240_610_1260_610_1507246322401426.png,4,4,4,False,4.9999997198124646e-11,3.1999995542264514e-08,0.999999996732828,True
waymo_external,1000429,3039251927598134881_1240_610_1260_610_1507246322900980.png,3,3,3,False,4.999999025923074e-11,3.200000264769187e-08,0.9999999977562054,True
waymo_external,1000430,3039251927598134881_1240_610_1260_610_1507246323400463.png,3,3,3,False,4.9999997198124646e-11,3.200000264769187e-08,0.9999999984981652,True
waymo_external,1000431,3039251927598134881_1240_610_1260_610_1507246323900075.png,2,2,2,False,3.226563460856369e-11,2.000000165480742e-08,0.9999999980449238,True
waymo_external,1000432,3039251927598134881_1240_610_1260_610_1507246324399669.png,2,2,2,False,4.9999997198124646e-11,3.200000264769187e-08,0.9999999974061626,True
waymo_external,1000433,3039251927598134881_1240_610_1260_610_1507246324899209.png,2,2,2,False,4.9999997198124646e-11,3.200000264769187e-08,0.9999999985106426,True
waymo_external,1000434,3039251927598134881_1240_610_1260_610_1507246325398768.png,1,1,1,False,4.999999025923074e-11,3.200000264769187e-08,0.9999999987221527,True
waymo_external,1000435,3039251927598134881_1240_610_1260_610_1507246325898543.png,1,1,1,False,4.648437190724053e-11,2.2599977000936633e-08,0.9999999987523499,True
waymo_external,1000436,3039251927598134881_1240_610_1260_610_1507246326398277.png,0,0,0,False,0.0,0.0,1.0,True
waymo_external,1000437,3039251927598134881_1240_610_1260_610_1507246326897947.png,0,0,0,False,0.0,0.0,1.0,True
waymo_external,1000438,3126522626440597519_806_440_826_440_1511046955507243.png,14,14,14,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999799591098,True
waymo_external,1000439,3126522626440597519_806_440_826_440_1511046956007192.png,14,14,14,False,5.000000413701855e-11,3.649995505838888e-08,0.9999999769162715,True
waymo_external,1000440,3126522626440597519_806_440_826_440_1511046956507026.png,14,14,14,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999751565667,True
waymo_external,1000441,3126522626440597519_806_440_826_440_1511046957006923.png,14,14,14,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999804239046,True
waymo_external,1000442,3126522626440597519_806_440_826_440_1511046957507011.png,13,13,13,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999804395265,True
waymo_external,1000443,3126522626440597519_806_440_826_440_1511046958007016.png,15,15,15,False,5.000000413701855e-11,3.999997488790541e-08,0.999999971688835,True
waymo_external,1000444,3126522626440597519_806_440_826_440_1511046958507276.png,15,15,15,False,5.000000413701855e-11,3.9999989098760125e-08,0.9999999726313319,True
waymo_external,1000445,3126522626440597519_806_440_826_440_1511046959007476.png,15,15,15,False,5.000000413701855e-11,3.649995505838888e-08,0.9999999763823983,True
waymo_external,1000446,3126522626440597519_806_440_826_440_1511046959507448.png,14,14,14,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999796555812,True
waymo_external,1000447,3126522626440597519_806_440_826_440_1511046960007294.png,13,13,13,False,5.00000006675716e-11,3.790006530834944e-08,0.9999999837169129,True
waymo_external,1000448,3126522626440597519_806_440_826_440_1511046960506987.png,13,13,13,False,5.000000413701855e-11,3.99999970923659e-08,0.9999999788246994,True
waymo_external,1000449,3126522626440597519_806_440_826_440_1511046961007000.png,13,13,13,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999798542778,True
waymo_external,1000450,3126522626440597519_806_440_826_440_1511046961507183.png,13,13,13,False,5.00000006675716e-11,3.999997488790541e-08,0.9999999854253707,True
waymo_external,1000451,3126522626440597519_806_440_826_440_1511046962007484.png,13,13,13,False,5.000000413701855e-11,4.269998044037493e-08,0.9999999785549957,True
waymo_external,1000452,3126522626440597519_806_440_826_440_1511046962507395.png,13,13,13,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999841024585,True
waymo_external,1000453,3126522626440597519_806_440_826_440_1511046963007286.png,13,13,13,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999837527096,True
waymo_external,1000454,3126522626440597519_806_440_826_440_1511046963506911.png,13,13,13,False,4.999999980020986e-11,3.999997488790541e-08,0.9999999833184864,True
waymo_external,1000455,3126522626440597519_806_440_826_440_1511046964006689.png,13,13,13,False,5.000000413701855e-11,3.200000087133503e-08,0.9999999732354303,True
waymo_external,1000456,3126522626440597519_806_440_826_440_1511046964506662.png,13,13,13,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999846449182,True
waymo_external,1000457,3126522626440597519_806_440_826_440_1511046965006554.png,13,13,13,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999824045116,True
waymo_external,1000458,3126522626440597519_806_440_826_440_1511046965506526.png,13,13,13,False,5.00000006675716e-11,4.540004283626331e-08,0.999999975806639,True
waymo_external,1000459,3126522626440597519_806_440_826_440_1511046966006467.png,13,13,13,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999826655627,True
waymo_external,1000460,3126522626440597519_806_440_826_440_1511046966506391.png,13,13,13,False,5.000000413701855e-11,4.799997554982838e-08,0.9999999880179471,True
waymo_external,1000461,3126522626440597519_806_440_826_440_1511046967006362.png,13,13,13,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999819255734,True
waymo_external,1000462,3126522626440597519_806_440_826_440_1511046967506412.png,13,13,13,False,5.00000006675716e-11,3.200000264769187e-08,0.9999999891046721,True
waymo_external,1000463,3126522626440597519_806_440_826_440_1511046968006331.png,13,13,13,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999822999117,True
waymo_external,1000464,3126522626440597519_806_440_826_440_1511046968506223.png,13,13,13,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999861677857,True
waymo_external,1000465,3126522626440597519_806_440_826_440_1511046969006217.png,13,13,13,False,5.000000413701855e-11,4.529999841906829e-08,0.999999979902672,True
waymo_external,1000466,3126522626440597519_806_440_826_440_1511046969506224.png,13,13,13,False,5.00000006675716e-11,3.6300036754255416e-08,0.9999999785144049,True
waymo_external,1000467,3126522626440597519_806_440_826_440_1511046970006257.png,13,13,13,False,5.000000413701855e-11,4.000000330961484e-08,0.9999999805556629,True
waymo_external,1000468,3126522626440597519_806_440_826_440_1511046970506149.png,13,13,13,False,5.000000413701855e-11,4.410003384691663e-08,0.9999999744007128,True
waymo_external,1000469,3126522626440597519_806_440_826_440_1511046971005796.png,13,13,13,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999750626144,True
waymo_external,1000470,3126522626440597519_806_440_826_440_1511046971505079.png,13,13,13,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999767034273,True
waymo_external,1000471,3126522626440597519_806_440_826_440_1511046972003504.png,13,13,13,False,5.000000413701855e-11,3.549996563378954e-08,0.999999979697909,True
waymo_external,1000472,3126522626440597519_806_440_826_440_1511046972501165.png,14,14,14,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999812472313,True
waymo_external,1000473,3126522626440597519_806_440_826_440_1511046972998165.png,6,6,6,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999852089733,True
waymo_external,1000474,3126522626440597519_806_440_826_440_1511046973495070.png,1,1,1,False,4.999999025923074e-11,3.200000264769187e-08,0.9999999992119352,True
waymo_external,1000475,3126522626440597519_806_440_826_440_1511046973992517.png,2,2,2,False,5.00000006675716e-11,3.200000264769187e-08,0.9999999956959321,True
waymo_external,1000476,3126522626440597519_806_440_826_440_1511046974489918.png,6,6,6,False,5.00000006675716e-11,3.999991804448655e-08,0.999999990246082,True
waymo_external,1000477,3126522626440597519_806_440_826_440_1511046974987198.png,8,8,8,False,5.00000006675716e-11,4.799997554982838e-08,0.9999999814124348,True
waymo_external,1000478,2105808889850693535_2295_720_2315_720_1511129111978661.png,30,30,30,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999630708161,True
waymo_external,1000479,2105808889850693535_2295_720_2315_720_1511129112478706.png,26,26,26,False,5.000000413701855e-11,4.800000397153781e-08,0.999999969636159,True
waymo_external,1000480,2105808889850693535_2295_720_2315_720_1511129112978895.png,25,25,25,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999697738559,True
waymo_external,1000481,2105808889850693535_2295_720_2315_720_1511129113479025.png,24,24,24,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999661887196,True
waymo_external,1000482,2105808889850693535_2295_720_2315_720_1511129113978982.png,25,25,25,False,5.000000413701855e-11,4.270003728379379e-08,0.9999999707469108,True
waymo_external,1000483,2105808889850693535_2295_720_2315_720_1511129114479027.png,27,27,27,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999639124457,True
waymo_external,1000484,2105808889850693535_2295_720_2315_720_1511129114979008.png,26,26,26,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999736561749,True
waymo_external,1000485,2105808889850693535_2295_720_2315_720_1511129115479150.png,25,25,25,False,5.000000413701855e-11,4.800006081495667e-08,0.9999999775334178,True
waymo_external,1000486,2105808889850693535_2295_720_2315_720_1511129115979075.png,22,22,22,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999605299074,True
waymo_external,1000487,2105808889850693535_2295_720_2315_720_1511129116479000.png,18,18,18,False,5.000000413701855e-11,4.799994712811895e-08,0.999999977847078,True
waymo_external,1000488,2105808889850693535_2295_720_2315_720_1511129116978989.png,17,17,17,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999732406956,True
waymo_external,1000489,2105808889850693535_2295_720_2315_720_1511129117479025.png,16,16,16,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999686557972,True
waymo_external,1000490,2105808889850693535_2295_720_2315_720_1511129117979206.png,12,12,12,False,4.999999893284812e-11,3.8300015603454085e-08,0.9999999840486243,True
waymo_external,1000491,2105808889850693535_2295_720_2315_720_1511129118479307.png,13,13,13,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999833170902,True
waymo_external,1000492,2105808889850693535_2295_720_2315_720_1511129118979456.png,12,12,12,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999771004342,True
waymo_external,1000493,2105808889850693535_2295_720_2315_720_1511129119479755.png,11,11,11,False,4.999999893284812e-11,3.5600066894403426e-08,0.9999999785412363,True
waymo_external,1000494,2105808889850693535_2295_720_2315_720_1511129119979452.png,12,12,12,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999825938144,True
waymo_external,1000495,2105808889850693535_2295_720_2315_720_1511129120478938.png,13,13,13,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999770529278,True
waymo_external,1000496,2105808889850693535_2295_720_2315_720_1511129120978713.png,12,12,12,False,5.000000413701855e-11,4.799994712811895e-08,0.9999999826970751,True
waymo_external,1000497,2105808889850693535_2295_720_2315_720_1511129121478755.png,12,12,12,False,5.00000006675716e-11,3.3500043628009735e-08,0.999999983685442,True
waymo_external,1000498,2105808889850693535_2295_720_2315_720_1511129121978849.png,12,12,12,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999769322275,True
waymo_external,1000499,2105808889850693535_2295_720_2315_720_1511129122478878.png,12,12,12,False,4.999989311471609e-11,3.670004389277892e-08,0.9999999751334412,True
waymo_external,1000500,2105808889850693535_2295_720_2315_720_1511129122978903.png,12,12,12,False,5.000000413701855e-11,3.670004389277892e-08,0.9999999808240329,True
waymo_external,1000501,2105808889850693535_2295_720_2315_720_1511129123478873.png,12,12,12,False,5.000000413701855e-11,3.670004389277892e-08,0.9999999772063145,True
waymo_external,1000502,2105808889850693535_2295_720_2315_720_1511129123978828.png,11,11,11,False,5.000000413701855e-11,4.000003173132427e-08,0.9999999835957093,True
waymo_external,1000503,2105808889850693535_2295_720_2315_720_1511129124478679.png,9,9,9,False,4.999999893284812e-11,4.799994712811895e-08,0.9999999824586235,True
waymo_external,1000504,2105808889850693535_2295_720_2315_720_1511129124978535.png,7,7,7,False,5.000000413701855e-11,3.230007905585808e-08,0.9999999809866779,True
waymo_external,1000505,2105808889850693535_2295_720_2315_720_1511129125478560.png,6,6,6,False,4.8593749683856213e-11,3.999997488790541e-08,0.9999999855438501,True
waymo_external,1000506,2105808889850693535_2295_720_2315_720_1511129125978788.png,6,6,6,False,4.8593749683856213e-11,3.939993575841072e-08,0.9999999804159418,True
waymo_external,1000507,2105808889850693535_2295_720_2315_720_1511129126478948.png,7,7,7,False,4.999999893284812e-11,3.9999989098760125e-08,0.9999999816025084,True
waymo_external,1000508,2105808889850693535_2295_720_2315_720_1511129126979076.png,6,6,6,False,5.000000413701855e-11,3.8300015603454085e-08,0.9999999836973115,True
waymo_external,1000509,2105808889850693535_2295_720_2315_720_1511129127479014.png,6,6,6,False,4.999999980020986e-11,3.200000042724582e-08,0.9999999816025084,True
waymo_external,1000510,2105808889850693535_2295_720_2315_720_1511129127979137.png,4,4,4,False,4.578125031851066e-11,2.930000064793603e-08,0.9999999804879837,True
waymo_external,1000511,2105808889850693535_2295_720_2315_720_1511129128479158.png,4,4,4,False,4.999999893284812e-11,3.709999418788357e-08,0.9999999823643567,True
waymo_external,1000512,2105808889850693535_2295_720_2315_720_1511129128979079.png,4,4,4,False,5.000000413701855e-11,3.200000264769187e-08,0.9999999765095713,True
waymo_external,1000513,2105808889850693535_2295_720_2315_720_1511129129478987.png,4,4,4,False,5.000000413701855e-11,2.6900011107500177e-08,0.9999999688455958,True
waymo_external,1000514,2105808889850693535_2295_720_2315_720_1511129129979150.png,4,4,4,False,5.000000413701855e-11,3.999997488790541e-08,0.9999999790834684,True
waymo_external,1000515,2105808889850693535_2295_720_2315_720_1511129130479115.png,4,4,4,False,4.8593749683856213e-11,3.470000820016139e-08,0.9999999826941357,True
waymo_external,1000516,2105808889850693535_2295_720_2315_720_1511129130978854.png,4,4,4,False,5.000000413701855e-11,3.200000264769187e-08,0.9999999762333517,True
waymo_external,1000517,2105808889850693535_2295_720_2315_720_1511129131478616.png,4,4,4,False,4.593750033143884e-11,2.9400000656210068e-08,0.9999999810764689,True
waymo_external,1000518,10289507859301986274_4200_000_4220_000_1557847392672581.png,42,42,42,False,5.000000413701855e-11,4.800006081495667e-08,0.9999999712147952,True
waymo_external,1000519,10289507859301986274_4200_000_4220_000_1557847393172585.png,42,42,42,False,5.000000413701855e-11,4.800000397153781e-08,0.9999999721349385,True
