global_image_id,canonical_image_key,dataset,partition,experimental_role,source_image_id,source_image_path,output_filename,output_relative_path,output_absolute_path,source_width,source_height,target_width,target_height,nominal_scale,actual_scale_x,actual_scale_y,resized_width,resized_height,padding_left,padding_top,padding_right,padding_bottom,padding_value,interpolation,source_extension,output_extension,png_compression_level,target_box_count,vehicle_count,pedestrian_count,cyclist_count,ignored_box_count,is_negative,output_size_bytes,dimensions_valid,padding_valid,geometry_valid,aspect_ratio_error,aspect_ratio_valid,processing_status
6989,kitti_006988,KITTI,train,model_training,006988,data/kitti/raw/training/image_2/006988.png,006988.png,images/kitti/train/006988.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006988.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,0,False,274474,True,True,True,0.004062176165803066,True,created
6990,kitti_006989,KITTI,train,model_training,006989,data/kitti/raw/training/image_2/006989.png,006989.png,images/kitti/train/006989.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006989.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,252051,True,True,True,0.004062176165803066,True,created
6991,kitti_006990,KITTI,val,in_domain_validation,006990,data/kitti/raw/training/image_2/006990.png,006990.png,images/kitti/val/006990.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/006990.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,0,False,225845,True,True,True,0.004062176165803066,True,created
6992,kitti_006991,KITTI,train,model_training,006991,data/kitti/raw/training/image_2/006991.png,006991.png,images/kitti/train/006991.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006991.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,244074,True,True,True,0.004062176165803066,True,created
6993,kitti_006992,KITTI,val,in_domain_validation,006992,data/kitti/raw/training/image_2/006992.png,006992.png,images/kitti/val/006992.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/006992.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,13,13,0,0,1,False,257406,True,True,True,0.004062176165803066,True,created
6994,kitti_006993,KITTI,train,model_training,006993,data/kitti/raw/training/image_2/006993.png,006993.png,images/kitti/train/006993.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006993.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,1,False,202740,True,True,True,0.004062176165803066,True,created
6995,kitti_006994,KITTI,train,model_training,006994,data/kitti/raw/training/image_2/006994.png,006994.png,images/kitti/train/006994.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006994.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,1,3,0,1,False,234648,True,True,True,0.00795406805769483,True,created
6996,kitti_006995,KITTI,train,model_training,006995,data/kitti/raw/training/image_2/006995.png,006995.png,images/kitti/train/006995.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006995.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,250598,True,True,True,0.004062176165803066,True,created
6997,kitti_006996,KITTI,val,in_domain_validation,006996,data/kitti/raw/training/image_2/006996.png,006996.png,images/kitti/val/006996.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/006996.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,0,False,246809,True,True,True,0.004062176165803066,True,created
6998,kitti_006997,KITTI,train,model_training,006997,data/kitti/raw/training/image_2/006997.png,006997.png,images/kitti/train/006997.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006997.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,3,1,1,4,False,246367,True,True,True,0.004062176165803066,True,created
6999,kitti_006998,KITTI,train,model_training,006998,data/kitti/raw/training/image_2/006998.png,006998.png,images/kitti/train/006998.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006998.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,1,False,235344,True,True,True,0.004062176165803066,True,created
7000,kitti_006999,KITTI,train,model_training,006999,data/kitti/raw/training/image_2/006999.png,006999.png,images/kitti/train/006999.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/006999.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,2,False,238497,True,True,True,0.004062176165803066,True,created
7001,kitti_007000,KITTI,train,model_training,007000,data/kitti/raw/training/image_2/007000.png,007000.png,images/kitti/train/007000.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007000.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,7,0,2,2,False,220512,True,True,True,0.004062176165803066,True,created
7002,kitti_007001,KITTI,train,model_training,007001,data/kitti/raw/training/image_2/007001.png,007001.png,images/kitti/train/007001.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007001.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,2,False,271074,True,True,True,0.004062176165803066,True,created
7003,kitti_007002,KITTI,train,model_training,007002,data/kitti/raw/training/image_2/007002.png,007002.png,images/kitti/train/007002.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007002.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,0,False,204634,True,True,True,0.004062176165803066,True,created
7004,kitti_007003,KITTI,val,in_domain_validation,007003,data/kitti/raw/training/image_2/007003.png,007003.png,images/kitti/val/007003.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007003.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,1,False,242305,True,True,True,0.004062176165803066,True,created
7005,kitti_007004,KITTI,val,in_domain_validation,007004,data/kitti/raw/training/image_2/007004.png,007004.png,images/kitti/val/007004.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007004.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,4,2,0,1,False,251357,True,True,True,0.00795406805769483,True,created
7006,kitti_007005,KITTI,train,model_training,007005,data/kitti/raw/training/image_2/007005.png,007005.png,images/kitti/train/007005.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007005.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,0,False,260282,True,True,True,0.004062176165803066,True,created
7007,kitti_007006,KITTI,train,model_training,007006,data/kitti/raw/training/image_2/007006.png,007006.png,images/kitti/train/007006.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007006.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,2,0,1,2,False,226554,True,True,True,0.004062176165803066,True,created
7008,kitti_007007,KITTI,train,model_training,007007,data/kitti/raw/training/image_2/007007.png,007007.png,images/kitti/train/007007.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007007.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,2,False,204871,True,True,True,0.004062176165803066,True,created
7009,kitti_007008,KITTI,train,model_training,007008,data/kitti/raw/training/image_2/007008.png,007008.png,images/kitti/train/007008.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007008.png,1241,376,640,640,0.515713134568896,0.515713134568896,0.5159574468085106,640,194,0,223,0,223,114,opencv_inter_area,.png,.png,3,3,3,0,0,1,False,222317,True,True,True,0.0015628427286689117,True,created
7010,kitti_007009,KITTI,train,model_training,007009,data/kitti/raw/training/image_2/007009.png,007009.png,images/kitti/train/007009.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007009.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,1,False,222957,True,True,True,0.004062176165803066,True,created
7011,kitti_007010,KITTI,train,model_training,007010,data/kitti/raw/training/image_2/007010.png,007010.png,images/kitti/train/007010.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007010.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,243109,True,True,True,0.004062176165803066,True,created
7012,kitti_007011,KITTI,train,model_training,007011,data/kitti/raw/training/image_2/007011.png,007011.png,images/kitti/train/007011.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007011.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,10,10,0,0,1,False,269783,True,True,True,0.004062176165803066,True,created
7013,kitti_007012,KITTI,train,model_training,007012,data/kitti/raw/training/image_2/007012.png,007012.png,images/kitti/train/007012.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007012.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,3,False,206148,True,True,True,0.004062176165803066,True,created
7014,kitti_007013,KITTI,train,model_training,007013,data/kitti/raw/training/image_2/007013.png,007013.png,images/kitti/train/007013.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007013.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,8,False,237083,True,True,True,0.004062176165803066,True,created
7015,kitti_007014,KITTI,val,in_domain_validation,007014,data/kitti/raw/training/image_2/007014.png,007014.png,images/kitti/val/007014.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007014.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,5,False,261915,True,True,True,0.004062176165803066,True,created
7016,kitti_007015,KITTI,train,model_training,007015,data/kitti/raw/training/image_2/007015.png,007015.png,images/kitti/train/007015.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007015.png,1241,376,640,640,0.515713134568896,0.515713134568896,0.5159574468085106,640,194,0,223,0,223,114,opencv_inter_area,.png,.png,3,10,10,0,0,3,False,224503,True,True,True,0.0015628427286689117,True,created
7017,kitti_007016,KITTI,train,model_training,007016,data/kitti/raw/training/image_2/007016.png,007016.png,images/kitti/train/007016.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007016.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,3,2,2,4,False,240041,True,True,True,0.004062176165803066,True,created
7018,kitti_007017,KITTI,train,model_training,007017,data/kitti/raw/training/image_2/007017.png,007017.png,images/kitti/train/007017.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007017.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268064,True,True,True,0.00795406805769483,True,created
7019,kitti_007018,KITTI,train,model_training,007018,data/kitti/raw/training/image_2/007018.png,007018.png,images/kitti/train/007018.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007018.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,0,4,2,3,False,252038,True,True,True,0.004062176165803066,True,created
7020,kitti_007019,KITTI,train,model_training,007019,data/kitti/raw/training/image_2/007019.png,007019.png,images/kitti/train/007019.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007019.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,8,8,0,0,3,False,240737,True,True,True,0.004062176165803066,True,created
7021,kitti_007020,KITTI,val,in_domain_validation,007020,data/kitti/raw/training/image_2/007020.png,007020.png,images/kitti/val/007020.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007020.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,4,False,236629,True,True,True,0.004062176165803066,True,created
7022,kitti_007021,KITTI,val,in_domain_validation,007021,data/kitti/raw/training/image_2/007021.png,007021.png,images/kitti/val/007021.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007021.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,4,0,3,3,False,272672,True,True,True,0.004062176165803066,True,created
7023,kitti_007022,KITTI,train,model_training,007022,data/kitti/raw/training/image_2/007022.png,007022.png,images/kitti/train/007022.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007022.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,167647,True,True,True,0.004062176165803066,True,created
7024,kitti_007023,KITTI,train,model_training,007023,data/kitti/raw/training/image_2/007023.png,007023.png,images/kitti/train/007023.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007023.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,269437,True,True,True,0.00795406805769483,True,created
7025,kitti_007024,KITTI,val,in_domain_validation,007024,data/kitti/raw/training/image_2/007024.png,007024.png,images/kitti/val/007024.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007024.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,0,False,271086,True,True,True,0.004062176165803066,True,created
7026,kitti_007025,KITTI,val,in_domain_validation,007025,data/kitti/raw/training/image_2/007025.png,007025.png,images/kitti/val/007025.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007025.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,237159,True,True,True,0.004062176165803066,True,created
7027,kitti_007026,KITTI,val,in_domain_validation,007026,data/kitti/raw/training/image_2/007026.png,007026.png,images/kitti/val/007026.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007026.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,3,False,224821,True,True,True,0.004062176165803066,True,created
7028,kitti_007027,KITTI,train,model_training,007027,data/kitti/raw/training/image_2/007027.png,007027.png,images/kitti/train/007027.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007027.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,220317,True,True,True,0.004062176165803066,True,created
7029,kitti_007028,KITTI,train,model_training,007028,data/kitti/raw/training/image_2/007028.png,007028.png,images/kitti/train/007028.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007028.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,209221,True,True,True,0.004062176165803066,True,created
7030,kitti_007029,KITTI,train,model_training,007029,data/kitti/raw/training/image_2/007029.png,007029.png,images/kitti/train/007029.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007029.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,1,False,252087,True,True,True,0.004062176165803066,True,created
7031,kitti_007030,KITTI,train,model_training,007030,data/kitti/raw/training/image_2/007030.png,007030.png,images/kitti/train/007030.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007030.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,242592,True,True,True,0.004062176165803066,True,created
7032,kitti_007031,KITTI,train,model_training,007031,data/kitti/raw/training/image_2/007031.png,007031.png,images/kitti/train/007031.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007031.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,9,9,0,0,3,False,230108,True,True,True,0.004062176165803066,True,created
7033,kitti_007032,KITTI,train,model_training,007032,data/kitti/raw/training/image_2/007032.png,007032.png,images/kitti/train/007032.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007032.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,5,0,0,2,False,251092,True,True,True,0.004062176165803066,True,created
7034,kitti_007033,KITTI,train,model_training,007033,data/kitti/raw/training/image_2/007033.png,007033.png,images/kitti/train/007033.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007033.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,5,0,1,2,False,237486,True,True,True,0.004062176165803066,True,created
7035,kitti_007034,KITTI,val,in_domain_validation,007034,data/kitti/raw/training/image_2/007034.png,007034.png,images/kitti/val/007034.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007034.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,5,4,1,0,0,False,246711,True,True,True,0.004062176165803066,True,created
7036,kitti_007035,KITTI,train,model_training,007035,data/kitti/raw/training/image_2/007035.png,007035.png,images/kitti/train/007035.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007035.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,5,False,276405,True,True,True,0.004062176165803066,True,created
7037,kitti_007036,KITTI,train,model_training,007036,data/kitti/raw/training/image_2/007036.png,007036.png,images/kitti/train/007036.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007036.png,1224,370,640,640,0.5228758169934641,0.5228758169934641,0.5216216216216216,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,0,1,0,0,False,268356,True,True,True,0.00795406805769483,True,created
7038,kitti_007037,KITTI,train,model_training,007037,data/kitti/raw/training/image_2/007037.png,007037.png,images/kitti/train/007037.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007037.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,3,3,0,0,0,False,242819,True,True,True,0.004062176165803066,True,created
7039,kitti_007038,KITTI,train,model_training,007038,data/kitti/raw/training/image_2/007038.png,007038.png,images/kitti/train/007038.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007038.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,0,False,247718,True,True,True,0.004062176165803066,True,created
7040,kitti_007039,KITTI,train,model_training,007039,data/kitti/raw/training/image_2/007039.png,007039.png,images/kitti/train/007039.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007039.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,4,False,245628,True,True,True,0.004062176165803066,True,created
7041,kitti_007040,KITTI,train,model_training,007040,data/kitti/raw/training/image_2/007040.png,007040.png,images/kitti/train/007040.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007040.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,1,1,0,0,0,False,232664,True,True,True,0.004062176165803066,True,created
7042,kitti_007041,KITTI,train,model_training,007041,data/kitti/raw/training/image_2/007041.png,007041.png,images/kitti/train/007041.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007041.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,250440,True,True,True,0.004062176165803066,True,created
7043,kitti_007042,KITTI,train,model_training,007042,data/kitti/raw/training/image_2/007042.png,007042.png,images/kitti/train/007042.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007042.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,4,False,245028,True,True,True,0.004062176165803066,True,created
7044,kitti_007043,KITTI,train,model_training,007043,data/kitti/raw/training/image_2/007043.png,007043.png,images/kitti/train/007043.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007043.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,6,6,0,0,2,False,231039,True,True,True,0.004062176165803066,True,created
7045,kitti_007044,KITTI,val,in_domain_validation,007044,data/kitti/raw/training/image_2/007044.png,007044.png,images/kitti/val/007044.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/val/007044.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,4,4,0,0,1,False,240653,True,True,True,0.004062176165803066,True,created
7046,kitti_007045,KITTI,train,model_training,007045,data/kitti/raw/training/image_2/007045.png,007045.png,images/kitti/train/007045.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007045.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,4,0,3,4,False,271859,True,True,True,0.004062176165803066,True,created
7047,kitti_007046,KITTI,train,model_training,007046,data/kitti/raw/training/image_2/007046.png,007046.png,images/kitti/train/007046.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007046.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,14,13,1,0,1,False,257728,True,True,True,0.004062176165803066,True,created
7048,kitti_007047,KITTI,train,model_training,007047,data/kitti/raw/training/image_2/007047.png,007047.png,images/kitti/train/007047.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007047.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,10,10,0,0,1,False,265766,True,True,True,0.004062176165803066,True,created
7049,kitti_007048,KITTI,train,model_training,007048,data/kitti/raw/training/image_2/007048.png,007048.png,images/kitti/train/007048.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007048.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,2,0,0,1,False,244627,True,True,True,0.004062176165803066,True,created
7050,kitti_007049,KITTI,train,model_training,007049,data/kitti/raw/training/image_2/007049.png,007049.png,images/kitti/train/007049.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007049.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,2,1,0,1,2,False,223454,True,True,True,0.004062176165803066,True,created
7051,kitti_007050,KITTI,train,model_training,007050,data/kitti/raw/training/image_2/007050.png,007050.png,images/kitti/train/007050.png,C:/Users/Mazen/Desktop/AAST/Research/Autonomous research/data/processed/milestone_3/images/kitti/train/007050.png,1242,375,640,640,0.5152979066022544,0.5152979066022544,0.5146666666666667,640,193,0,223,0,224,114,opencv_inter_area,.png,.png,3,7,7,0,0,2,False,258694,True,True,True,0.004062176165803066,True,created
