image_id,split,image_width,image_height,original_annotation_count,target_box_count,ignored_box_count,vehicle_count,pedestrian_count,cyclist_count,contains_vehicle,contains_pedestrian,contains_cyclist,target_empty,ignored_only,presence_signature,density_group,stratification_group
005948,train,1242,375,19,18,1,17,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
005949,train,1242,375,12,9,3,8,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
005950,val,1242,375,10,10,0,9,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
005951,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005952,train,1241,376,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005953,train,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005954,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
005955,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005956,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005957,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005958,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
005959,train,1242,375,10,10,0,9,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
005960,train,1242,375,7,2,5,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005961,val,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005962,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005963,train,1242,375,8,8,0,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005964,train,1242,375,7,3,4,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
005965,val,1224,370,9,6,3,2,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
005966,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005967,train,1242,375,9,5,4,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005968,val,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005969,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005970,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005971,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005972,train,1238,374,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005973,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005974,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005975,val,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005976,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005977,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005978,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005979,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005980,val,1242,375,6,6,0,2,3,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
005981,train,1241,376,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005982,train,1242,375,11,10,1,8,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
005983,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005984,train,1242,375,12,9,3,8,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
005985,train,1242,375,12,4,8,0,2,2,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
005986,val,1241,376,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005987,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005988,val,1224,370,19,17,2,1,16,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
005989,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005990,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005991,train,1242,375,8,5,3,4,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
005992,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005993,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005994,val,1224,370,5,4,1,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
005995,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
005996,val,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
005997,train,1242,375,7,5,2,3,0,2,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
005998,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
005999,val,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006000,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006001,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006002,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006003,train,1242,375,14,9,5,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006004,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006005,train,1242,375,11,9,2,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006006,train,1224,370,13,10,3,0,7,3,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
006007,train,1242,375,15,15,0,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006008,train,1241,376,8,8,0,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006009,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006010,train,1242,375,4,2,2,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
006011,train,1242,375,12,12,0,9,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006012,val,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006013,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006014,val,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006015,train,1238,374,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006016,train,1242,375,11,9,2,8,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006017,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006018,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006019,train,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
006020,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006021,train,1242,375,4,4,0,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
006022,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006023,train,1242,375,4,3,1,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
006024,val,1224,370,6,5,1,2,2,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
006025,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006026,train,1242,375,10,8,2,6,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006027,train,1242,375,9,8,1,6,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006028,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006029,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006030,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006031,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006032,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006033,train,1242,375,11,6,5,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006034,train,1242,375,18,16,2,15,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006035,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006036,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006037,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006038,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006039,train,1242,375,9,8,1,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006040,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006041,train,1241,376,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006042,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006043,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006044,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006045,val,1241,376,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006046,train,1242,375,12,5,7,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006047,train,1242,375,11,6,5,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006048,train,1241,376,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006049,val,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006050,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006051,val,1224,370,7,6,1,4,2,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006052,train,1242,375,11,7,4,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006053,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006054,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006055,train,1242,375,13,13,0,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006056,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006057,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006058,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006059,train,1242,375,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006060,val,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006061,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006062,train,1242,375,4,3,1,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
006063,train,1241,376,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006064,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006065,train,1224,370,7,6,1,4,2,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006066,val,1242,375,10,8,2,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006067,train,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006068,val,1242,375,6,6,0,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006069,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006070,train,1238,374,11,8,3,1,4,3,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
006071,train,1238,374,6,5,1,1,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
006072,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006073,train,1224,370,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006074,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006075,train,1224,370,5,4,1,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006076,train,1224,370,2,2,0,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
006077,val,1242,375,12,11,1,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006078,train,1242,375,14,8,6,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006079,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006080,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006081,train,1242,375,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006082,train,1242,375,11,11,0,7,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006083,train,1238,374,6,5,1,1,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
006084,train,1242,375,15,14,1,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006085,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006086,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006087,train,1224,370,6,4,2,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006088,train,1238,374,10,8,2,1,6,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
006089,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006090,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006091,val,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006092,train,1242,375,8,5,3,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
006093,train,1242,375,5,4,1,3,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006094,train,1242,375,3,3,0,1,1,1,True,True,True,False,False,V1_P1_C1,low,V1_P1_C1__low
006095,val,1242,375,5,4,1,3,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006096,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006097,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006098,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006099,val,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006100,train,1242,375,5,3,2,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
006101,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006102,train,1242,375,6,6,0,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006103,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006104,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006105,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006106,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006107,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006108,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006109,train,1242,375,9,6,3,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006110,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006111,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006112,train,1242,375,7,2,5,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006113,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006114,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006115,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006116,train,1242,375,9,5,4,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006117,val,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006118,train,1224,370,8,4,4,2,2,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006119,train,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006120,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006121,val,1224,370,19,16,3,1,15,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006122,train,1238,374,9,6,3,0,4,2,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
006123,val,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006124,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006125,val,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006126,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006127,train,1241,376,15,13,2,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006128,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006129,train,1224,370,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006130,train,1238,374,11,9,2,0,8,1,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
006131,val,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006132,val,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006133,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006134,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006135,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006136,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006137,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006138,train,1242,375,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006139,train,1224,370,21,19,2,1,18,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006140,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006141,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006142,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006143,train,1242,375,15,14,1,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006144,train,1241,376,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006145,train,1242,375,14,12,2,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006146,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006147,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006148,train,1224,370,8,5,3,2,2,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
006149,val,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006150,val,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006151,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006152,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006153,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006154,train,1241,376,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006155,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006156,train,1242,375,14,12,2,12,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006157,train,1242,375,17,16,1,16,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006158,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006159,train,1242,375,6,6,0,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
006160,train,1242,375,8,6,2,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
006161,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006162,val,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006163,train,1242,375,20,17,3,16,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006164,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006165,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006166,train,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006167,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006168,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006169,train,1242,375,9,8,1,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
006170,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006171,val,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006172,val,1242,375,11,9,2,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006173,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006174,train,1242,375,6,3,3,1,2,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
006175,val,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006176,val,1238,374,11,8,3,1,4,3,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
006177,train,1242,375,6,4,2,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
006178,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006179,train,1242,375,12,12,0,10,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006180,train,1242,375,16,15,1,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006181,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006182,train,1238,374,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006183,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006184,train,1242,375,3,3,0,1,1,1,True,True,True,False,False,V1_P1_C1,low,V1_P1_C1__low
006185,train,1242,375,3,3,0,2,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
006186,val,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006187,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006188,val,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006189,train,1242,375,17,15,2,12,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006190,train,1242,375,10,4,6,0,2,2,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
006191,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006192,train,1242,375,12,11,1,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006193,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006194,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
006195,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
006196,train,1224,370,6,4,2,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
006197,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006198,train,1242,375,11,10,1,7,3,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
006199,train,1242,375,12,7,5,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
006200,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
006201,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
